,coeffs,curve-smooth,curve-split-number,splits-reduced,splits-smooth,splits-genera,splits-intersections,splits-classes,split-type,determinant,split-type2
1146,"1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1",True,2,"[True, True]","[True, True]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",0,-11,0
1147,"1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 0, 0], [0, -1, 2], [0, 2, 8]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 4]]",10,12,9
1148,"1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1",True,2,"[True, True]","[True, True]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",0,-11,0
1149,"1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0",True,2,"[True, True]","[True, True]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 4]]",0,-11,0
1150,"1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1",True,2,"[True, True]","[True, True]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",0,-11,0
1151,"1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0",False,5,"[True, True, False, False, False]","[True, True, False, False, False]","[0, 0, -2, -2, -5]","[[0, 0, 2, 0, 0], [0, -1, 0, 0, 0], [2, 0, -4, 0, 6], [0, 0, 0, -4, 6], [0, 0, 6, 6, -9]]","[[0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 1], [0, 0, 2, 0, 0, 0], [0, 2, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0]]",171,0,87
1152,"1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 0], [0, -1, 3], [0, 3, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 3, 4]]",8,15,8
1153,"1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0",False,4,"[True, True, False, True]","[True, True, False, True]","[-2, 0, -2, 0]","[[0, 0, 6, 0], [0, -1, 0, 0], [6, 0, -4, 2], [0, 0, 2, -1]]","[[0, 0, 0, 0, 3, 3], [0, 0, 0, 0, 0, 1], [0, 0, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",88,-36,55
1154,"1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 0], [0, -1, 3], [0, 3, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 3, 4]]",8,15,8
1155,"1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0",False,3,"[True, True, True]","[True, True, False]","[0, 0, 1]","[[-1, 0, 0], [0, -1, 2], [0, 2, 8]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 4]]",13,12,11
1156,"1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1",False,2,"[True, True]","[True, False]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",1,-11,1
1157,"1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0",False,2,"[True, True]","[True, False]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 4]]",1,-11,1
1158,"1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1",False,2,"[True, True]","[True, False]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",1,-11,1
1159,"1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0",False,5,"[True, True, True, True, True]","[True, True, True, True, True]","[0, 0, 0, 0, 0]","[[4, 0, 2, 1, 0], [0, -1, 0, 0, 0], [2, 0, -1, 0, 1], [1, 0, 0, -1, 1], [0, 0, 1, 1, -1]]","[[0, 0, 0, 1, 2, 3], [0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",114,0,71
1160,"1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[0, 1, 0, 1], [1, 4, 0, 2], [0, 0, -1, 0], [1, 2, 0, -1]]","[[0, 0, 0, 0, 1, 1], [0, 0, 0, 1, 2, 3], [0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0]]",38,-1,32
1161,"1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[5, 0, 2, 1], [0, -1, 0, 0], [2, 0, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 0, 3, 3], [0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",42,-9,34
1162,"1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 0], [0, -1, 3], [0, 3, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 3, 4]]",8,15,8
1163,"1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0",False,3,"[True, True, True]","[True, True, False]","[0, 0, 1]","[[-1, 0, 0], [0, -1, 2], [0, 2, 8]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 4]]",13,12,11
1164,"1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1",False,2,"[True, True]","[True, False]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",1,-11,1
1165,"1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0",False,2,"[True, True]","[True, False]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 4]]",1,-11,1
1166,"1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1",False,2,"[True, True]","[True, False]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",1,-11,1
1167,"1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0",False,5,"[True, True, False, True, False]","[True, True, False, True, False]","[-1, 0, -2, 0, -2]","[[0, 0, 4, 0, 0], [0, -1, 0, 0, 0], [4, 0, -4, 0, 4], [0, 0, 0, -1, 2], [0, 0, 4, 2, -4]]","[[0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 0, 1], [0, 0, 2, 0, 0, 0], [0, 1, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0]]",162,0,85
1168,"1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 0], [0, -1, 3], [0, 3, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 3, 4]]",8,15,8
1169,"1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0",False,5,"[True, True, True, False, True]","[True, True, True, False, True]","[-1, 0, 0, -2, 0]","[[0, 0, 0, 4, 0], [0, 0, 0, 2, 0], [0, 0, -1, 0, 0], [4, 2, 0, -4, 2], [0, 0, 0, 2, -1]]","[[0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 1], [0, 0, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",142,0,77
1170,"1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 0], [0, -1, 3], [0, 3, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 3, 4]]",8,15,8
1171,"1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0",False,3,"[True, True, True]","[True, True, False]","[0, 0, 1]","[[-1, 0, 0], [0, -1, 2], [0, 2, 8]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 4]]",13,12,11
1172,"1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1",False,2,"[True, True]","[True, False]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",1,-11,1
1173,"1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0",False,2,"[True, True]","[True, False]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 4]]",1,-11,1
1174,"1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1",False,2,"[True, True]","[True, False]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",1,-11,1
1175,"1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0",False,5,"[True, True, True, True, True]","[True, True, True, True, True]","[0, 0, 0, 0, 0]","[[4, 0, 2, 1, 0], [0, -1, 0, 0, 0], [2, 0, -1, 0, 1], [1, 0, 0, -1, 1], [0, 0, 1, 1, -1]]","[[0, 0, 0, 1, 2, 3], [0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",114,0,71
1176,"1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 0], [0, -1, 3], [0, 3, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 3, 4]]",8,15,8
1177,"1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[5, 0, 2, 1], [0, -1, 0, 0], [2, 0, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 0, 3, 3], [0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",42,-9,34
1178,"1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[4, 1, 0, 2], [1, 0, 0, 1], [0, 0, -1, 0], [2, 1, 0, -1]]","[[0, 0, 0, 1, 2, 3], [0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0]]",37,-1,32
1179,"1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0",False,3,"[True, True, True]","[True, True, False]","[0, 0, 1]","[[-1, 0, 0], [0, -1, 2], [0, 2, 8]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 4]]",13,12,11
1180,"1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1",False,2,"[True, True]","[True, False]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",1,-11,1
1181,"1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0",False,2,"[True, True]","[True, False]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 4]]",1,-11,1
1182,"1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1",False,2,"[True, True]","[True, False]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",1,-11,1
1183,"1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0",False,4,"[True, True, False, True]","[True, True, False, True]","[0, 0, -2, 0]","[[4, 0, 4, 0], [0, -1, 0, 0], [4, 0, -4, 2], [0, 0, 2, -1]]","[[0, 0, 0, 2, 1, 3], [0, 0, 0, 0, 0, 1], [0, 2, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",84,-16,43
1184,"1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1",True,2,"[True, True]","[True, True]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",0,-11,0
1185,"1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[8, 0, 2], [0, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 3], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",9,12,9
1186,"1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1",True,2,"[True, True]","[True, True]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",0,-11,0
1187,"1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[0, 2, 0, 0], [2, 4, 0, 2], [0, 0, -1, 0], [0, 2, 0, -1]]","[[0, 0, 0, 0, 1, 1], [0, 0, 0, 2, 1, 3], [0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0]]",39,-4,33
1188,"1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1",True,2,"[True, True]","[True, True]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",0,-11,0
1189,"1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0",True,2,"[True, True]","[True, True]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 4]]",0,-11,0
1190,"1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1",True,2,"[True, True]","[True, True]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",0,-11,0
1191,"1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0",False,4,"[True, True, True, True]","[True, True, True, True]","[1, 0, 0, 0]","[[7, 0, 1, 1], [0, -1, 0, 0], [1, 0, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 1, 2, 3], [0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",43,-4,35
1192,"1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1",True,2,"[True, True]","[True, True]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",0,-11,0
1193,"1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[8, 0, 2], [0, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 3], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",9,12,9
1194,"1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1",True,2,"[True, True]","[True, True]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",0,-11,0
1195,"1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 0, 0], [0, -1, 2], [0, 2, 8]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 4]]",10,12,9
1196,"1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[7, 2, 0], [2, 0, 0], [0, 0, -1]]","[[0, 0, 1, 1, 2, 3], [0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 1]]",4,4,4
1197,"1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0",True,2,"[True, True]","[True, True]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 4]]",0,-11,0
1198,"1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1",True,2,"[True, True]","[True, True]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",0,-11,0
1199,"1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0",False,4,"[True, True, True, True]","[True, True, True, True]","[1, 0, 0, 0]","[[7, 0, 1, 1], [0, -1, 0, 0], [1, 0, -1, 1], [1, 0, 1, -1]]","[[0, 1, 0, 2, 1, 3], [0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",43,-4,35
1200,"1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1",True,2,"[True, True]","[True, True]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",0,-11,0
1201,"1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[8, 0, 2], [0, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 3], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",9,12,9
1202,"1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1",True,2,"[True, True]","[True, True]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",0,-11,0
1203,"1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 0, 0], [0, -1, 2], [0, 2, 8]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 4]]",10,12,9
1204,"1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1",True,2,"[True, True]","[True, True]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",0,-11,0
1205,"1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[7, 2, 0], [2, 0, 0], [0, 0, -1]]","[[0, 1, 0, 2, 1, 3], [0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 1]]",4,4,4
1206,"1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1",True,2,"[True, True]","[True, True]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",0,-11,0
1207,"1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0",False,4,"[True, True, True, True]","[True, True, True, True]","[1, 0, 0, 0]","[[7, 0, 1, 1], [0, -1, 0, 0], [1, 0, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 1, 2, 3], [0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",43,-4,35
1208,"1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1",True,2,"[True, True]","[True, True]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",0,-11,0
1209,"1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[8, 0, 2], [0, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 3], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",9,12,9
1210,"1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1",True,2,"[True, True]","[True, True]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",0,-11,0
1211,"1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 0, 0], [0, -1, 2], [0, 2, 8]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 4]]",10,12,9
1212,"1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1",True,2,"[True, True]","[True, True]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",0,-11,0
1213,"1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0",True,2,"[True, True]","[True, True]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 4]]",0,-11,0
1214,"1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[7, 2, 0], [2, 0, 0], [0, 0, -1]]","[[0, 0, 1, 1, 2, 3], [0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 1]]",4,4,4
1215,"1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0",False,5,"[True, True, True, False, False]","[True, True, True, False, False]","[0, 0, 0, -2, -2]","[[2, 0, 1, 2, 0], [0, -1, 0, 0, 0], [1, 0, -1, 0, 2], [2, 0, 0, -4, 4], [0, 0, 2, 4, -4]]","[[0, 0, 0, 1, 1, 2], [0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [0, 2, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0]]",153,0,81
1216,"1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 0], [0, -1, 3], [0, 3, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 3, 4]]",8,15,8
1217,"1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[5, 0, 2, 1], [0, -1, 0, 0], [2, 0, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 0, 3, 3], [0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",42,-9,34
1218,"1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 0], [0, -1, 3], [0, 3, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 3, 4]]",8,15,8
1219,"1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0",False,3,"[True, True, True]","[True, True, False]","[0, 0, 1]","[[-1, 0, 0], [0, -1, 2], [0, 2, 8]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 4]]",13,12,11
1220,"1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1",False,2,"[True, True]","[True, False]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",1,-11,1
1221,"1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0",False,2,"[True, True]","[True, False]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 4]]",1,-11,1
1222,"1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1",False,2,"[True, True]","[True, False]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",1,-11,1
1223,"1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0",False,6,"[True, True, True, True, True, True]","[True, True, True, True, True, True]","[0, 0, 0, 0, 0, 0]","[[0, 1, 0, 1, 0, 0], [1, 2, 0, 1, 1, 0], [0, 0, -1, 0, 0, 0], [1, 1, 0, -1, 0, 1], [0, 1, 0, 0, -1, 1], [0, 0, 0, 1, 1, -1]]","[[0, 0, 0, 0, 1, 1], [0, 0, 0, 1, 1, 2], [0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",176,0,91
1224,"1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 0], [0, -1, 3], [0, 3, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 3, 4]]",8,15,8
1225,"1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[5, 0, 2, 1], [0, -1, 0, 0], [2, 0, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 0, 3, 3], [0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",42,-9,34
1226,"1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 0], [0, -1, 3], [0, 3, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 3, 4]]",8,15,8
1227,"1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0",False,3,"[True, True, True]","[True, True, False]","[0, 0, 1]","[[-1, 0, 0], [0, -1, 2], [0, 2, 8]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 4]]",13,12,11
1228,"1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1",False,2,"[True, True]","[True, False]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",1,-11,1
1229,"1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0",False,2,"[True, True]","[True, False]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 4]]",1,-11,1
1230,"1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1",False,2,"[True, True]","[True, False]","[0, 2]","[[-1, 0], [0, 11]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 4]]",1,-11,1
1231,"1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0",False,5,"[True, True, True, True, False]","[True, True, True, True, False]","[0, 0, 0, 0, -2]","[[3, 0, 1, 0, 2], [0, -1, 0, 0, 0], [1, 0, -1, 0, 2], [0, 0, 0, -1, 2], [2, 0, 2, 2, -4]]","[[0, 0, 1, 0, 2, 2], [0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0]]",143,0,73
1232,"1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 0], [0, -1, 3], [0, 3, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 3, 4]]",8,15,8
