,coeffs,curve,bundle,time,splits,h0,h1,SplitIntersections,rho,generic,local-sections-A
379,"[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",10,3,0,6,"[1, 0, -6]",2,0,"[[2, 0], [1, 0], [0, 5]]"
380,"[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",10,2,0,6,"[1, -6]",2,0,"[[2, 0], [0, 6]]"
381,"[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",10,2,0,6,"[1, -6]",2,0,"[[2, 0], [0, 6]]"
382,"[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",8,2,0,6,"[1, -6]",2,0,"[[2, 0], [0, 6]]"
383,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",7,3,0,6,"[1, 0, -6]",2,0,"[[2, 0], 'NA', 'NA']"
384,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",7,1,0,6,[-5],2,1,"[[0, 6]]"
385,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",7,2,0,6,"[-2, -3]",2,0,"[[0, 2], [0, 2]]"
386,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",9,1,0,6,[-5],2,1,"[[0, 6]]"
387,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",7,2,0,6,"[0, -5]",2,0,"[[1, 0], [0, 5]]"
388,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",7,1,0,6,[-5],2,1,"[[0, 6]]"
389,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",8,2,0,6,"[-6, 1]",2,0,"[[0, 4], [2, 0]]"
390,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",8,1,0,6,[-5],2,1,"[[0, 6]]"
391,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",8,3,0,6,"[-2, 0, -3]",2,0,"[[0, 2], [1, 0], [0, 2]]"
392,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",9,1,0,6,[-5],2,1,"[[0, 6]]"
393,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",8,2,0,6,"[-2, -3]",2,0,"[[0, 2], [0, 2]]"
394,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",8,1,0,6,[-5],2,1,"[[0, 6]]"
395,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",9,2,0,6,"[0, -5]",2,0,"[[1, 0], [0, 5]]"
396,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",8,1,0,6,[-5],2,1,"[[0, 6]]"
397,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",9,1,0,6,[-5],2,1,"[[0, 6]]"
398,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",8,1,0,6,[-5],2,1,"[[0, 6]]"
399,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",9,3,0,6,"[1, 0, -6]",2,0,"[[2, 0], [1, 0], 'NA']"
400,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",9,1,0,6,[-5],2,1,"[[0, 6]]"
401,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",8,2,0,6,"[-2, -3]",2,0,"[[0, 2], [0, 2]]"
402,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",9,1,0,6,[-5],2,1,"[[0, 6]]"
403,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",9,2,0,6,"[0, -5]",2,0,"[[1, 0], [0, 5]]"
404,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",9,1,0,6,[-5],2,1,"[[0, 6]]"
405,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",9,1,0,6,[-5],2,1,"[[0, 6]]"
406,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",9,1,0,6,[-5],2,1,"[[0, 6]]"
407,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",9,3,0,6,"[-2, 0, -3]",2,0,"[[0, 2], [1, 0], [0, 2]]"
408,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",9,1,0,6,[-5],2,1,"[[0, 6]]"
409,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",10,2,0,6,"[-2, -3]",2,0,"[[0, 2], [0, 2]]"
410,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",9,1,0,6,[-5],2,1,"[[0, 6]]"
411,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",11,2,0,6,"[0, -5]",2,0,"[[1, 0], [0, 5]]"
412,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",10,1,0,6,[-5],2,1,"[[0, 6]]"
413,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",9,1,0,6,[-5],2,1,"[[0, 6]]"
414,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",11,1,0,6,[-5],2,1,"[[0, 6]]"
415,"[0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",10,3,0,6,"[-2, 0, -3]",2,0,"[[0, 1], 'NA', [0, 2]]"
416,"[0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",8,1,0,6,[-5],2,1,"[[0, 6]]"
417,"[0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",7,2,0,6,"[-2, -3]",2,0,"[[0, 2], [0, 2]]"
418,"[0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",7,1,0,6,[-5],2,1,"[[0, 6]]"
419,"[0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",8,2,0,6,"[0, -5]",2,0,"[[1, 0], [0, 5]]"
420,"[0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",7,1,0,6,[-5],2,1,"[[0, 6]]"
421,"[0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",9,1,0,6,[-5],2,1,"[[0, 6]]"
422,"[0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",8,1,0,6,[-5],2,1,"[[0, 6]]"
423,"[0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",8,3,0,6,"[-2, 0, -3]",2,0,"[[0, 2], [1, 0], [0, 2]]"
424,"[0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",8,1,0,6,[-5],2,1,"[[0, 6]]"
425,"[0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",8,2,0,6,"[-2, -3]",2,0,"[[0, 2], [0, 2]]"
426,"[0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",9,1,0,6,[-5],2,1,"[[0, 6]]"
