,coeffs,curve,bundle,time,splits,h0,h1,SplitIntersections,rho,generic,local-sections-A
2509,"[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]","[4, -1, -1, -1]","[1, -3, -3, -3]",19,2,2,9,"[3, -8]",-15,0,"[[4, 0], [0, 9]]"
2510,"[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[4, -1, -1, -1]","[1, -3, -3, -3]",18,2,2,9,"[3, -8]",-15,0,"[[4, 0], [0, 9]]"
2511,"[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[4, -1, -1, -1]","[1, -3, -3, -3]",17,4,4,11,"[-6, 3, 3, -5]",-41,0,"[[0, 6], [4, 0], [4, 0], [0, 4]]"
2512,"[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[4, -1, -1, -1]","[1, -3, -3, -3]",18,2,2,9,"[3, -8]",-15,0,"[[4, 0], [0, 9]]"
2513,"[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[4, -1, -1, -1]","[1, -3, -3, -3]",17,3,2,9,"[-3, 3, -5]",-15,0,"[[0, 3], [4, 0], [0, 4]]"
2514,"[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[4, -1, -1, -1]","[1, -3, -3, -3]",18,2,2,9,"[3, -8]",-15,0,"[[4, 0], [0, 9]]"
2515,"[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -1, -1]","[1, -3, -3, -3]",18,4,4,11,"[-9, -2, 3, 3]",-41,0,"[[0, 8], [0, 1], [4, 0], [4, 0]]"
2516,"[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -1, -1]","[1, -3, -3, -3]",20,2,2,9,"[3, -8]",-15,0,"[[4, 0], [0, 9]]"
2517,"[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[4, -1, -1, -1]","[1, -3, -3, -3]",19,2,2,9,"[3, -8]",-15,0,"[[4, 0], [0, 9]]"
2518,"[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0]","[4, -1, -1, -1]","[1, -3, -3, -3]",19,2,2,9,"[3, -8]",-15,0,"[[4, 0], [0, 9]]"
2519,"[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[4, -1, -1, -1]","[1, -3, -3, -3]",18,5,4,11,"[-4, -2, 3, 3, -5]",-41,0,"[[0, 3], [0, 1], [4, 0], [4, 0], [0, 4]]"
2520,"[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[4, -1, -1, -1]","[1, -3, -3, -3]",21,2,2,9,"[3, -8]",-15,0,"[[4, 0], [0, 9]]"
2521,"[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]","[4, -1, -1, -1]","[1, -3, -3, -3]",18,3,2,9,"[-3, 3, -5]",-15,0,"[[0, 3], [4, 0], [0, 4]]"
2522,"[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]","[4, -1, -1, -1]","[1, -3, -3, -3]",19,2,2,9,"[3, -8]",-15,0,"[[4, 0], [0, 9]]"
