,coeffs,curve,bundle,time,splits,h0,h1,SplitIntersections,rho,generic,local-sections-A
33,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,3,4,0,"[6, -1, -1]",1,0,"[[8, 0], [0, 0], [0, 0]]"
34,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,2,4,0,"[-1, 5]",1,0,"[[0, 0], [6, 0]]"
35,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,4,5,1,"[-1, 8, -1, -2]",-4,0,"[[0, 0], 'NA', [0, 0], [0, 1]]"
36,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,3,4,0,"[-1, 4, 1]",1,0,"[[0, 0], [5, 0], [2, 0]]"
37,"[0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,2,4,0,"[-1, 5]",1,0,"[[0, 0], [6, 0]]"
38,"[0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,2,4,0,"[-1, 5]",1,0,"[[0, 0], [6, 0]]"
39,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",9,5,5,1,"[3, -1, 4, -1, -1]",-4,0,"[[4, 0], [0, 0], [5, 0], [0, 0], [0, 0]]"
40,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,3,4,0,"[-1, 4, 1]",1,0,"[[0, 0], [5, 0], [2, 0]]"
41,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",5,3,4,0,"[6, -1, -1]",1,0,"[[8, 0], [0, 0], [0, 0]]"
42,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,2,4,0,"[-1, 5]",1,0,"[[0, 0], [6, 0]]"
43,"[0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,4,4,0,"[-1, 4, -1, 2]",1,0,"[[0, 0], [5, 0], [0, 0], [3, 0]]"
44,"[0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,4,5,1,"[3, -1, 4, -2]",-4,0,"[[4, 0], [0, 0], [5, 0], [0, 1]]"
45,"[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,2,4,0,"[-1, 5]",1,0,"[[0, 0], [6, 0]]"
46,"[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,2,4,0,"[-1, 5]",1,0,"[[0, 0], [6, 0]]"
47,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",9,3,5,1,"[6, -1, -1]",-4,0,"[[7, 0], [0, 0], [0, 0]]"
48,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",5,1,4,0,[4],1,1,"[[4, 0]]"
49,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,2,4,0,"[5, -1]",1,0,"[[6, 0], [0, 0]]"
50,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,1,4,0,[4],1,1,"[[4, 0]]"
51,"[0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,2,4,0,"[-1, 5]",1,0,"[[0, 0], [6, 0]]"
52,"[0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,1,4,0,[4],1,1,"[[4, 0]]"
53,"[0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,2,5,1,"[-2, 6]",-4,0,"[[0, 1], [7, 0]]"
54,"[0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,1,4,0,[4],1,1,"[[4, 0]]"
55,"[0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",9,3,5,1,"[6, -1, -1]",-4,0,"[[7, 0], [0, 0], [0, 0]]"
56,"[0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,1,4,0,[4],1,1,"[[4, 0]]"
57,"[0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,2,4,0,"[5, -1]",1,0,"[[6, 0], [0, 0]]"
58,"[0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",5,1,4,0,[4],1,1,"[[4, 0]]"
