,coeffs,curve-smooth,curve-split-number,splits-reduced,splits-smooth,splits-genera,splits-intersections,splits-classes,split-type,determinant,split-type2
223,"0.,0.,1.,1.,1.,0.,0.,0.,0.,0.",False,4,"[True, True, False, True]","[True, True, False, True]","[-1, 0, -2, 0]","[[0, 2, 4, 0], [2, -1, 0, 0], [4, 0, -4, 2], [0, 0, 2, -1]]","[[0, 0, 0, 2, 0, 2], [0, 0, 0, 0, 1, 0], [0, 2, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",66,-16,27
224,"0.,0.,1.,1.,1.,0.,0.,0.,0.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
225,"0.,0.,1.,1.,1.,0.,0.,0.,1.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[4, 2, 2], [2, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 2, 2], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0]]",21,12,14
226,"0.,0.,1.,1.,1.,0.,0.,0.,1.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
227,"0.,0.,1.,1.,1.,0.,0.,1.,0.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 2], [0, -1, 2], [2, 2, 4]]","[[0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 1, 3]]",20,12,14
228,"0.,0.,1.,1.,1.,0.,0.,1.,0.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
229,"0.,0.,1.,1.,1.,0.,0.,1.,1.,0.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 1, 0, 2, 1, 3]]",5,-11,4
230,"0.,0.,1.,1.,1.,0.,0.,1.,1.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
231,"0.,0.,1.,1.,1.,0.,1.,0.,0.,0.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[3, 2, 1, 1], [2, -1, 0, 0], [1, 0, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 1, 1, 2], [0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",48,-4,22
232,"0.,0.,1.,1.,1.,0.,1.,0.,0.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
233,"0.,0.,1.,1.,1.,0.,1.,0.,1.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[4, 2, 2], [2, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 2, 2], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0]]",21,12,14
234,"0.,0.,1.,1.,1.,0.,1.,0.,1.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
235,"0.,0.,1.,1.,1.,0.,1.,1.,0.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 2], [0, -1, 2], [2, 2, 4]]","[[0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 1, 3]]",20,12,14
236,"0.,0.,1.,1.,1.,0.,1.,1.,0.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
237,"0.,0.,1.,1.,1.,0.,1.,1.,1.,0.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 1, 0, 2, 1, 3]]",5,-11,4
238,"0.,0.,1.,1.,1.,0.,1.,1.,1.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
239,"0.,0.,1.,1.,1.,1.,0.,0.,0.,0.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[3, 2, 1, 1], [2, -1, 0, 0], [1, 0, -1, 1], [1, 0, 1, -1]]","[[0, 1, 0, 2, 0, 2], [0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",48,-4,22
240,"0.,0.,1.,1.,1.,1.,0.,0.,0.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
241,"0.,0.,1.,1.,1.,1.,0.,0.,1.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[4, 2, 2], [2, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 2, 2], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0]]",21,12,14
242,"0.,0.,1.,1.,1.,1.,0.,0.,1.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
243,"0.,0.,1.,1.,1.,1.,0.,1.,0.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 2], [0, -1, 2], [2, 2, 4]]","[[0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 1, 3]]",20,12,14
244,"0.,0.,1.,1.,1.,1.,0.,1.,0.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
245,"0.,0.,1.,1.,1.,1.,0.,1.,1.,0.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 1, 0, 2, 1, 3]]",5,-11,4
246,"0.,0.,1.,1.,1.,1.,0.,1.,1.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
247,"0.,0.,1.,1.,1.,1.,1.,0.,0.,0.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[3, 2, 1, 1], [2, -1, 0, 0], [1, 0, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 1, 1, 2], [0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",48,-4,22
248,"0.,0.,1.,1.,1.,1.,1.,0.,0.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
249,"0.,0.,1.,1.,1.,1.,1.,0.,1.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[4, 2, 2], [2, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 2, 2], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0]]",21,12,14
250,"0.,0.,1.,1.,1.,1.,1.,0.,1.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
251,"0.,0.,1.,1.,1.,1.,1.,1.,0.,0.",False,4,"[True, True, True, True]","[True, True, True, True]","[-1, 0, 0, 0]","[[0, 2, 2, 2], [2, 0, 0, 0], [2, 0, -1, 0], [2, 0, 0, -1]]","[[0, 0, 0, 2, 0, 2], [0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0]]",51,-4,23
252,"0.,0.,1.,1.,1.,1.,1.,1.,0.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
253,"0.,0.,1.,1.,1.,1.,1.,1.,1.,0.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 1, 0, 2, 1, 3]]",5,-11,4
254,"0.,0.,1.,1.,1.,1.,1.,1.,1.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
255,"0.,1.,0.,0.,0.,0.,0.,0.,0.,0.",False,4,"[True, False, False, False]","[True, False, False, False]","[0, -2, -5, -2]","[[-1, 2, 0, 0], [2, -4, 6, 0], [0, 6, -9, 6], [0, 0, 6, -4]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 2, 0, 0], [0, 3, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0]]",84,-144,35
256,"0.,1.,0.,0.,0.,0.,0.,0.,0.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 1, 1], [1, -1, 2], [1, 2, 4]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 3, 2]]",19,9,13
257,"0.,1.,0.,0.,0.,0.,0.,0.,1.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[4, 2, 2], [2, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 1], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",21,12,14
258,"0.,1.,0.,0.,0.,0.,0.,0.,1.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 2]]",5,-11,4
259,"0.,1.,0.,0.,0.,0.,0.,1.,0.,0.",False,4,"[True, False, True, True]","[True, False, True, True]","[0, -2, 0, -1]","[[-1, 2, 0, 0], [2, -4, 2, 4], [0, 2, -1, 0], [0, 4, 0, 0]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 2, 2]]",67,-16,27
260,"0.,1.,0.,0.,0.,0.,0.,1.,0.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 1, 1], [1, -1, 2], [1, 2, 4]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 3, 2]]",19,9,13
261,"0.,1.,0.,0.,0.,0.,0.,1.,1.,0.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 2]]",5,-11,4
262,"0.,1.,0.,0.,0.,0.,0.,1.,1.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 2]]",5,-11,4
263,"0.,1.,0.,0.,0.,0.,1.,0.,0.,0.",False,5,"[True, True, True, True, True]","[True, True, True, True, True]","[0, 0, 0, 0, 0]","[[2, 1, 1, 0, 1], [1, -1, 1, 0, 0], [1, 1, -1, 1, 0], [0, 0, 1, -1, 1], [1, 0, 0, 1, -1]]","[[0, 0, 1, 0, 2, 1], [0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",89,0,36
264,"0.,1.,0.,0.,0.,0.,1.,0.,0.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 1, 1], [1, -1, 2], [1, 2, 4]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 3, 2]]",19,9,13
265,"0.,1.,0.,0.,0.,0.,1.,0.,1.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[4, 2, 2], [2, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 1], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",21,12,14
266,"0.,1.,0.,0.,0.,0.,1.,0.,1.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 2]]",5,-11,4
267,"0.,1.,0.,0.,0.,0.,1.,1.,0.,0.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[-1, 1, 0, 1], [1, -1, 1, 1], [0, 1, -1, 1], [1, 1, 1, 3]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 2, 2]]",52,-4,22
268,"0.,1.,0.,0.,0.,0.,1.,1.,0.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 1, 1], [1, -1, 2], [1, 2, 4]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 3, 2]]",19,9,13
269,"0.,1.,0.,0.,0.,0.,1.,1.,1.,0.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 2]]",5,-11,4
270,"0.,1.,0.,0.,0.,0.,1.,1.,1.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 2]]",5,-11,4
271,"0.,1.,0.,0.,0.,1.,0.,0.,0.,0.",False,4,"[True, True, True, False]","[True, True, True, False]","[-1, 0, 0, -2]","[[0, 2, 0, 4], [2, -1, 0, 0], [0, 0, -1, 2], [4, 0, 2, -4]]","[[0, 0, 2, 0, 2, 0], [0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0]]",68,-16,27
272,"0.,1.,0.,0.,0.,1.,0.,0.,0.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 2]]",5,-11,4
273,"0.,1.,0.,0.,0.,1.,0.,0.,1.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[4, 2, 2], [2, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 1], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",21,12,14
274,"0.,1.,0.,0.,0.,1.,0.,0.,1.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 2]]",5,-11,4
275,"0.,1.,0.,0.,0.,1.,0.,1.,0.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 2], [0, -1, 2], [2, 2, 4]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 2]]",20,12,14
276,"0.,1.,0.,0.,0.,1.,0.,1.,0.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 2]]",5,-11,4
277,"0.,1.,0.,0.,0.,1.,0.,1.,1.,0.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 2]]",5,-11,4
278,"0.,1.,0.,0.,0.,1.,0.,1.,1.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 2]]",5,-11,4
279,"0.,1.,0.,0.,0.,1.,1.,0.,0.,0.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[3, 2, 1, 1], [2, -1, 0, 0], [1, 0, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 1, 2, 1], [0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",48,-4,22
280,"0.,1.,0.,0.,0.,1.,1.,0.,0.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 2]]",5,-11,4
281,"0.,1.,0.,0.,0.,1.,1.,0.,1.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[4, 2, 2], [2, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 1], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",21,12,14
282,"0.,1.,0.,0.,0.,1.,1.,0.,1.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 2]]",5,-11,4
283,"0.,1.,0.,0.,0.,1.,1.,1.,0.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 2], [0, -1, 2], [2, 2, 4]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 2]]",20,12,14
284,"0.,1.,0.,0.,0.,1.,1.,1.,0.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 2]]",5,-11,4
285,"0.,1.,0.,0.,0.,1.,1.,1.,1.,0.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 2]]",5,-11,4
286,"0.,1.,0.,0.,0.,1.,1.,1.,1.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 2]]",5,-11,4
287,"0.,1.,0.,0.,1.,0.,0.,0.,0.,0.",False,5,"[True, True, False, False, True]","[True, True, False, False, True]","[0, 0, -2, -2, 0]","[[0, 0, 2, 0, 0], [0, -1, 2, 0, 0], [2, 2, -4, 4, 0], [0, 0, 4, -4, 2], [0, 0, 0, 2, -1]]","[[0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 1], [0, 0, 0, 2, 0, 0], [0, 2, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",107,0,41
288,"0.,1.,0.,0.,1.,0.,0.,0.,0.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 1, 1], [1, -1, 2], [1, 2, 4]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 3, 2]]",19,9,13
289,"0.,1.,0.,0.,1.,0.,0.,0.,1.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[4, 2, 2], [2, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 1], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",21,12,14
290,"0.,1.,0.,0.,1.,0.,0.,0.,1.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 2]]",5,-11,4
291,"0.,1.,0.,0.,1.,0.,0.,1.,0.,0.",False,4,"[True, False, True, True]","[True, False, True, True]","[0, -2, 0, -1]","[[-1, 2, 0, 0], [2, -4, 2, 4], [0, 2, -1, 0], [0, 4, 0, 0]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 2, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 2, 2]]",67,-16,27
292,"0.,1.,0.,0.,1.,0.,0.,1.,0.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 1, 1], [1, -1, 2], [1, 2, 4]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 3, 2]]",19,9,13
293,"0.,1.,0.,0.,1.,0.,0.,1.,1.,0.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 2]]",5,-11,4
294,"0.,1.,0.,0.,1.,0.,0.,1.,1.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 2]]",5,-11,4
295,"0.,1.,0.,0.,1.,0.,1.,0.,0.,0.",False,5,"[True, True, True, True, True]","[True, True, True, True, True]","[0, 0, 0, 0, 0]","[[2, 1, 1, 0, 1], [1, -1, 1, 0, 0], [1, 1, -1, 1, 0], [0, 0, 1, -1, 1], [1, 0, 0, 1, -1]]","[[0, 0, 1, 0, 2, 1], [0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",89,0,36
296,"0.,1.,0.,0.,1.,0.,1.,0.,0.,1.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[0, 1, 0, 1], [1, 2, 1, 1], [0, 1, -1, 1], [1, 1, 1, -1]]","[[0, 0, 0, 0, 1, 1], [0, 0, 1, 0, 2, 1], [0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0]]",37,-1,21
297,"0.,1.,0.,0.,1.,0.,1.,0.,1.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[4, 2, 2], [2, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 1], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",21,12,14
298,"0.,1.,0.,0.,1.,0.,1.,0.,1.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 2]]",5,-11,4
299,"0.,1.,0.,0.,1.,0.,1.,1.,0.,0.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[-1, 1, 0, 1], [1, -1, 1, 1], [0, 1, -1, 1], [1, 1, 1, 3]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 2, 2]]",52,-4,22
300,"0.,1.,0.,0.,1.,0.,1.,1.,0.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 1, 1], [1, -1, 2], [1, 2, 4]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 3, 2]]",19,9,13
301,"0.,1.,0.,0.,1.,0.,1.,1.,1.,0.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 2]]",5,-11,4
302,"0.,1.,0.,0.,1.,0.,1.,1.,1.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 2]]",5,-11,4
303,"0.,1.,0.,0.,1.,1.,0.,0.,0.,0.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[3, 2, 1, 1], [2, -1, 0, 0], [1, 0, -1, 1], [1, 0, 1, -1]]","[[0, 1, 0, 2, 1, 1], [0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",48,-4,22
304,"0.,1.,0.,0.,1.,1.,0.,0.,0.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 2]]",5,-11,4
305,"0.,1.,0.,0.,1.,1.,0.,0.,1.,0.",False,4,"[True, True, True, True]","[True, True, True, True]","[-1, 0, 0, 0]","[[0, 2, 2, 2], [2, 0, 0, 0], [2, 0, -1, 0], [2, 0, 0, -1]]","[[0, 0, 2, 0, 2, 0], [0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",51,-4,23
306,"0.,1.,0.,0.,1.,1.,0.,0.,1.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 2]]",5,-11,4
307,"0.,1.,0.,0.,1.,1.,0.,1.,0.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 2], [0, -1, 2], [2, 2, 4]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 2]]",20,12,14
308,"0.,1.,0.,0.,1.,1.,0.,1.,0.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 2]]",5,-11,4
309,"0.,1.,0.,0.,1.,1.,0.,1.,1.,0.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 2]]",5,-11,4
310,"0.,1.,0.,0.,1.,1.,0.,1.,1.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 2]]",5,-11,4
311,"0.,1.,0.,0.,1.,1.,1.,0.,0.,0.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[3, 2, 1, 1], [2, -1, 0, 0], [1, 0, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 1, 2, 1], [0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",48,-4,22
312,"0.,1.,0.,0.,1.,1.,1.,0.,0.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 2]]",5,-11,4
313,"0.,1.,0.,0.,1.,1.,1.,0.,1.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[4, 2, 2], [2, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 1], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",21,12,14
314,"0.,1.,0.,0.,1.,1.,1.,0.,1.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[3, 2, 2], [2, 0, 0], [2, 0, -1]]","[[0, 0, 1, 1, 2, 1], [0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 1]]",12,4,8
315,"0.,1.,0.,0.,1.,1.,1.,1.,0.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 2], [0, -1, 2], [2, 2, 4]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 2]]",20,12,14
