,coeffs,curve-smooth,curve-split-number,splits-reduced,splits-smooth,splits-genera,splits-intersections,splits-classes,split-type,determinant,split-type2
3302,"1.,1.,0.,0.,1.,1.,1.,0.,0.,1.,1.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
3303,"1.,1.,0.,0.,1.,1.,1.,0.,1.,0.,0.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 1, 2], [1, -1, 1], [2, 1, 7]]","[[0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 2, 1, 3]]",18,9,12
3304,"1.,1.,0.,0.,1.,1.,1.,0.,1.,0.,0.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 3], [3, 8]]","[[0, 0, 0, 1, 0, 0], [0, 0, 2, 0, 3, 3]]",6,-17,5
3305,"1.,1.,0.,0.,1.,1.,1.,0.,1.,0.,1.,0.",True,1,[True],[True],[3],[[13]],"[[0, 2, 0, 3, 1, 3]]",0,13,0
3306,"1.,1.,0.,0.,1.,1.,1.,0.,1.,0.,1.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
3307,"1.,1.,0.,0.,1.,1.,1.,0.,1.,1.,0.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 1, 2], [1, -1, 1], [2, 1, 7]]","[[0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 1, 1, 2, 3]]",18,9,12
3308,"1.,1.,0.,0.,1.,1.,1.,0.,1.,1.,0.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 3], [3, 8]]","[[0, 0, 0, 1, 0, 0], [0, 0, 2, 0, 3, 3]]",6,-17,5
3309,"1.,1.,0.,0.,1.,1.,1.,0.,1.,1.,1.,0.",True,1,[True],[True],[3],[[13]],"[[0, 1, 1, 2, 2, 3]]",0,13,0
3310,"1.,1.,0.,0.,1.,1.,1.,0.,1.,1.,1.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
3311,"1.,1.,0.,0.,1.,1.,1.,1.,0.,0.,0.,0.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 1, 0, 0, 0, 0], [0, 1, 0, 3, 1, 3]]",8,-14,6
3312,"1.,1.,0.,0.,1.,1.,1.,1.,0.,0.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
3313,"1.,1.,0.,0.,1.,1.,1.,1.,0.,0.,1.,0.",True,1,[True],[True],[3],[[13]],"[[0, 2, 0, 3, 1, 3]]",0,13,0
3314,"1.,1.,0.,0.,1.,1.,1.,1.,0.,0.,1.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
3315,"1.,1.,0.,0.,1.,1.,1.,1.,0.,1.,0.,0.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 1, 0, 0, 0, 0], [0, 0, 1, 2, 2, 3]]",8,-14,6
3316,"1.,1.,0.,0.,1.,1.,1.,1.,0.,1.,0.,1.",False,2,"[True, True]","[True, True]","[0, 0]","[[3, 4], [4, 2]]","[[0, 0, 2, 0, 2, 1], [0, 0, 0, 1, 1, 2]]",2,-10,2
3317,"1.,1.,0.,0.,1.,1.,1.,1.,0.,1.,1.,0.",True,1,[True],[True],[3],[[13]],"[[0, 1, 1, 2, 2, 3]]",0,13,0
3318,"1.,1.,0.,0.,1.,1.,1.,1.,0.,1.,1.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
3319,"1.,1.,0.,0.,1.,1.,1.,1.,1.,0.,0.,0.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 1, 0, 0, 0, 0], [0, 1, 0, 3, 1, 3]]",8,-14,6
3320,"1.,1.,0.,0.,1.,1.,1.,1.,1.,0.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
3321,"1.,1.,0.,0.,1.,1.,1.,1.,1.,0.,1.,0.",True,1,[True],[True],[3],[[13]],"[[0, 2, 0, 3, 1, 3]]",0,13,0
3322,"1.,1.,0.,0.,1.,1.,1.,1.,1.,0.,1.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
3323,"1.,1.,0.,0.,1.,1.,1.,1.,1.,1.,0.,0.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 1, 0, 0, 0, 0], [0, 0, 1, 2, 2, 3]]",8,-14,6
3324,"1.,1.,0.,0.,1.,1.,1.,1.,1.,1.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
3325,"1.,1.,0.,0.,1.,1.,1.,1.,1.,1.,1.,0.",False,2,"[True, True]","[True, True]","[1, 0]","[[6, 3], [3, 1]]","[[0, 1, 0, 2, 1, 2], [0, 0, 1, 0, 1, 1]]",3,-3,3
3326,"1.,1.,0.,0.,1.,1.,1.,1.,1.,1.,1.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
3327,"1.,1.,0.,1.,0.,0.,0.,0.,0.,0.,0.,0.",False,4,"[True, True, False, False]","[True, True, False, False]","[0, 0, -2, -2]","[[2, 0, 2, 2], [0, -1, 0, 2], [2, 0, -4, 4], [2, 2, 4, -4]]","[[0, 1, 0, 2, 0, 1], [0, 0, 1, 0, 0, 0], [0, 2, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0]]",91,-16,38
3328,"1.,1.,0.,1.,0.,0.,0.,0.,0.,0.,0.,1.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 3, 3]]",8,-14,6
3329,"1.,1.,0.,1.,0.,0.,0.,0.,0.,0.,1.,0.",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[7, 1, 2], [1, -1, 1], [2, 1, -1]]","[[0, 0, 2, 0, 3, 2], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",22,9,12
3330,"1.,1.,0.,1.,0.,0.,0.,0.,0.,0.,1.,1.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 3, 3]]",8,-14,6
3331,"1.,1.,0.,1.,0.,0.,0.,0.,0.,1.,0.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 0, 2], [0, -1, 2], [2, 2, 7]]","[[0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 3]]",21,15,14
3332,"1.,1.,0.,1.,0.,0.,0.,0.,0.,1.,0.,1.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 3, 3]]",8,-14,6
3333,"1.,1.,0.,1.,0.,0.,0.,0.,0.,1.,1.,0.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 0, 1, 0, 0, 0], [0, 1, 0, 2, 2, 3]]",8,-14,6
3334,"1.,1.,0.,1.,0.,0.,0.,0.,0.,1.,1.,1.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 3, 3]]",8,-14,6
3335,"1.,1.,0.,1.,0.,0.,0.,0.,1.,0.,0.,0.",False,4,"[True, True, True, True]","[True, True, True, True]","[1, 0, 0, 0]","[[6, 1, 1, 1], [1, -1, 0, 1], [1, 0, -1, 1], [1, 1, 1, -1]]","[[0, 0, 1, 1, 2, 2], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",63,-1,26
3336,"1.,1.,0.,1.,0.,0.,0.,0.,1.,0.,0.,1.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 3, 3]]",8,-14,6
3337,"1.,1.,0.,1.,0.,0.,0.,0.,1.,0.,1.,0.",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[7, 1, 2], [1, -1, 1], [2, 1, -1]]","[[0, 0, 2, 0, 3, 2], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",22,9,12
3338,"1.,1.,0.,1.,0.,0.,0.,0.,1.,0.,1.,1.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 3, 3]]",8,-14,6
3339,"1.,1.,0.,1.,0.,0.,0.,0.,1.,1.,0.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 0, 2], [0, -1, 2], [2, 2, 7]]","[[0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 3]]",21,15,14
3340,"1.,1.,0.,1.,0.,0.,0.,0.,1.,1.,0.,1.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 3, 3]]",8,-14,6
3341,"1.,1.,0.,1.,0.,0.,0.,0.,1.,1.,1.,0.",False,3,"[True, True, True]","[True, True, True]","[0, -1, 0]","[[2, 4, 0], [4, 0, 2], [0, 2, -1]]","[[0, 1, 0, 2, 0, 1], [0, 0, 0, 0, 2, 2], [0, 0, 1, 0, 0, 0]]",25,8,15
3342,"1.,1.,0.,1.,0.,0.,0.,0.,1.,1.,1.,1.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 3, 3]]",8,-14,6
3343,"1.,1.,0.,1.,0.,0.,0.,1.,0.,0.,0.,0.",False,4,"[True, True, True, False]","[True, True, True, False]","[0, 0, 0, -2]","[[3, 0, 0, 4], [0, -1, 0, 2], [0, 0, -1, 2], [4, 2, 2, -4]]","[[0, 0, 2, 0, 2, 1], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0]]",81,-4,29
3344,"1.,1.,0.,1.,0.,0.,0.,1.,0.,0.,0.,1.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 3, 3]]",8,-14,6
3345,"1.,1.,0.,1.,0.,0.,0.,1.,0.,0.,1.,0.",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[7, 1, 2], [1, -1, 1], [2, 1, -1]]","[[0, 0, 2, 0, 3, 2], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",22,9,12
3346,"1.,1.,0.,1.,0.,0.,0.,1.,0.,0.,1.,1.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 3, 3]]",8,-14,6
3347,"1.,1.,0.,1.,0.,0.,0.,1.,0.,1.,0.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 0, 2], [0, -1, 2], [2, 2, 7]]","[[0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 3]]",21,15,14
3348,"1.,1.,0.,1.,0.,0.,0.,1.,0.,1.,0.,1.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 3, 3]]",8,-14,6
3349,"1.,1.,0.,1.,0.,0.,0.,1.,0.,1.,1.,0.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 0, 1, 0, 0, 0], [0, 1, 0, 2, 2, 3]]",8,-14,6
3350,"1.,1.,0.,1.,0.,0.,0.,1.,0.,1.,1.,1.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 3, 3]]",8,-14,6
3351,"1.,1.,0.,1.,0.,0.,0.,1.,1.,0.,0.,0.",False,4,"[True, True, True, True]","[True, True, True, True]","[1, 0, 0, 0]","[[6, 1, 1, 1], [1, -1, 0, 1], [1, 0, -1, 1], [1, 1, 1, -1]]","[[0, 0, 1, 1, 2, 2], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",63,-1,26
3352,"1.,1.,0.,1.,0.,0.,0.,1.,1.,0.,0.,1.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 3, 3]]",8,-14,6
3353,"1.,1.,0.,1.,0.,0.,0.,1.,1.,0.,1.,0.",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[7, 1, 2], [1, -1, 1], [2, 1, -1]]","[[0, 0, 2, 0, 3, 2], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",22,9,12
3354,"1.,1.,0.,1.,0.,0.,0.,1.,1.,0.,1.,1.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 3, 3]]",8,-14,6
3355,"1.,1.,0.,1.,0.,0.,0.,1.,1.,1.,0.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 0, 2], [0, -1, 2], [2, 2, 7]]","[[0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 3]]",21,15,14
3356,"1.,1.,0.,1.,0.,0.,0.,1.,1.,1.,0.,1.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 3, 3]]",8,-14,6
3357,"1.,1.,0.,1.,0.,0.,0.,1.,1.,1.,1.,0.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 0, 1, 0, 0, 0], [0, 1, 0, 2, 2, 3]]",8,-14,6
3358,"1.,1.,0.,1.,0.,0.,0.,1.,1.,1.,1.,1.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 3, 3]]",8,-14,6
3359,"1.,1.,0.,1.,0.,0.,1.,0.,0.,0.,0.,0.",False,3,"[True, True, False]","[True, True, False]","[0, 0, -2]","[[3, 1, 4], [1, 0, 2], [4, 2, -4]]","[[0, 0, 0, 2, 1, 2], [0, 0, 0, 1, 0, 1], [0, 2, 0, 0, 0, 0]]",27,8,16
3360,"1.,1.,0.,1.,0.,0.,1.,0.,0.,0.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
3361,"1.,1.,0.,1.,0.,0.,1.,0.,0.,0.,1.,0.",True,1,[True],[True],[3],[[13]],"[[0, 2, 0, 3, 1, 3]]",0,13,0
3362,"1.,1.,0.,1.,0.,0.,1.,0.,0.,0.,1.,1.",False,2,"[True, True]","[True, True]","[1, 0]","[[7, 3], [3, 0]]","[[0, 0, 2, 0, 3, 2], [0, 0, 0, 1, 0, 1]]",1,-9,1
3363,"1.,1.,0.,1.,0.,0.,1.,0.,0.,1.,0.,0.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 1, 0, 0, 0, 0], [0, 0, 1, 2, 2, 3]]",8,-14,6
3364,"1.,1.,0.,1.,0.,0.,1.,0.,0.,1.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
3365,"1.,1.,0.,1.,0.,0.,1.,0.,0.,1.,1.,0.",True,1,[True],[True],[3],[[13]],"[[0, 1, 1, 2, 2, 3]]",0,13,0
3366,"1.,1.,0.,1.,0.,0.,1.,0.,0.,1.,1.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
3367,"1.,1.,0.,1.,0.,0.,1.,0.,1.,0.,0.,0.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 1, 0, 0, 0, 0], [0, 1, 0, 3, 1, 3]]",8,-14,6
3368,"1.,1.,0.,1.,0.,0.,1.,0.,1.,0.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
3369,"1.,1.,0.,1.,0.,0.,1.,0.,1.,0.,1.,0.",True,1,[True],[True],[3],[[13]],"[[0, 2, 0, 3, 1, 3]]",0,13,0
3370,"1.,1.,0.,1.,0.,0.,1.,0.,1.,0.,1.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
3371,"1.,1.,0.,1.,0.,0.,1.,0.,1.,1.,0.,0.",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[6, 2, 1], [2, 0, 1], [1, 1, -1]]","[[0, 0, 1, 1, 2, 2], [0, 0, 0, 1, 0, 1], [0, 1, 0, 0, 0, 0]]",15,2,11
3372,"1.,1.,0.,1.,0.,0.,1.,0.,1.,1.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
3373,"1.,1.,0.,1.,0.,0.,1.,0.,1.,1.,1.,0.",True,1,[True],[True],[3],[[13]],"[[0, 1, 1, 2, 2, 3]]",0,13,0
3374,"1.,1.,0.,1.,0.,0.,1.,0.,1.,1.,1.,1.",False,2,"[True, True]","[True, True]","[1, 0]","[[7, 3], [3, 0]]","[[0, 0, 2, 0, 3, 2], [0, 0, 0, 1, 0, 1]]",1,-9,1
3375,"1.,1.,0.,1.,0.,0.,1.,1.,0.,0.,0.,0.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 1, 0, 0, 0, 0], [0, 1, 0, 3, 1, 3]]",8,-14,6
3376,"1.,1.,0.,1.,0.,0.,1.,1.,0.,0.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
3377,"1.,1.,0.,1.,0.,0.,1.,1.,0.,0.,1.,0.",True,1,[True],[True],[3],[[13]],"[[0, 2, 0, 3, 1, 3]]",0,13,0
3378,"1.,1.,0.,1.,0.,0.,1.,1.,0.,0.,1.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
3379,"1.,1.,0.,1.,0.,0.,1.,1.,0.,1.,0.,0.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 1, 0, 0, 0, 0], [0, 0, 1, 2, 2, 3]]",8,-14,6
3380,"1.,1.,0.,1.,0.,0.,1.,1.,0.,1.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
3381,"1.,1.,0.,1.,0.,0.,1.,1.,0.,1.,1.,0.",True,1,[True],[True],[3],[[13]],"[[0, 1, 1, 2, 2, 3]]",0,13,0
3382,"1.,1.,0.,1.,0.,0.,1.,1.,0.,1.,1.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
3383,"1.,1.,0.,1.,0.,0.,1.,1.,1.,0.,0.,0.",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[6, 2, 1], [2, 0, 1], [1, 1, -1]]","[[0, 1, 0, 2, 1, 2], [0, 0, 0, 1, 0, 1], [0, 1, 0, 0, 0, 0]]",15,2,11
3384,"1.,1.,0.,1.,0.,0.,1.,1.,1.,0.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
3385,"1.,1.,0.,1.,0.,0.,1.,1.,1.,0.,1.,0.",True,1,[True],[True],[3],[[13]],"[[0, 2, 0, 3, 1, 3]]",0,13,0
3386,"1.,1.,0.,1.,0.,0.,1.,1.,1.,0.,1.,1.",False,2,"[True, True]","[True, True]","[1, 0]","[[7, 3], [3, 0]]","[[0, 0, 2, 0, 3, 2], [0, 0, 0, 1, 0, 1]]",1,-9,1
3387,"1.,1.,0.,1.,0.,0.,1.,1.,1.,1.,0.,0.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 1, 0, 0, 0, 0], [0, 0, 1, 2, 2, 3]]",8,-14,6
3388,"1.,1.,0.,1.,0.,0.,1.,1.,1.,1.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
3389,"1.,1.,0.,1.,0.,0.,1.,1.,1.,1.,1.,0.",True,1,[True],[True],[3],[[13]],"[[0, 1, 1, 2, 2, 3]]",0,13,0
3390,"1.,1.,0.,1.,0.,0.,1.,1.,1.,1.,1.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
3391,"1.,1.,0.,1.,0.,1.,0.,0.,0.,0.,0.,0.",False,4,"[True, True, False, True]","[True, True, False, True]","[0, 0, -2, 0]","[[3, 1, 4, 0], [1, -1, 0, 1], [4, 0, -4, 2], [0, 1, 2, -1]]","[[0, 0, 0, 2, 1, 2], [0, 0, 1, 0, 0, 0], [0, 2, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",82,-4,29
3392,"1.,1.,0.,1.,0.,1.,0.,0.,0.,0.,0.,1.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 3, 3]]",8,-14,6
3393,"1.,1.,0.,1.,0.,1.,0.,0.,0.,0.,1.,0.",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[7, 1, 2], [1, -1, 1], [2, 1, -1]]","[[0, 0, 2, 0, 3, 2], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",22,9,12
3394,"1.,1.,0.,1.,0.,1.,0.,0.,0.,0.,1.,1.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 3, 3]]",8,-14,6
3395,"1.,1.,0.,1.,0.,1.,0.,0.,0.,1.,0.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 0, 2], [0, -1, 2], [2, 2, 7]]","[[0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 3]]",21,15,14
3396,"1.,1.,0.,1.,0.,1.,0.,0.,0.,1.,0.,1.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 3, 3]]",8,-14,6
3397,"1.,1.,0.,1.,0.,1.,0.,0.,0.,1.,1.,0.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 0, 1, 0, 0, 0], [0, 1, 0, 2, 2, 3]]",8,-14,6
3398,"1.,1.,0.,1.,0.,1.,0.,0.,0.,1.,1.,1.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 3, 3]]",8,-14,6
3399,"1.,1.,0.,1.,0.,1.,0.,0.,1.,0.,0.,0.",False,4,"[True, True, True, True]","[True, True, True, True]","[1, 0, 0, 0]","[[6, 1, 1, 1], [1, -1, 0, 1], [1, 0, -1, 1], [1, 1, 1, -1]]","[[0, 0, 1, 1, 2, 2], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",63,-1,26
3400,"1.,1.,0.,1.,0.,1.,0.,0.,1.,0.,0.,1.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 3, 3]]",8,-14,6
3401,"1.,1.,0.,1.,0.,1.,0.,0.,1.,0.,1.,0.",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[7, 1, 2], [1, -1, 1], [2, 1, -1]]","[[0, 0, 2, 0, 3, 2], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",22,9,12
3402,"1.,1.,0.,1.,0.,1.,0.,0.,1.,0.,1.,1.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 3, 3]]",8,-14,6
3403,"1.,1.,0.,1.,0.,1.,0.,0.,1.,1.,0.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 0, 2], [0, -1, 2], [2, 2, 7]]","[[0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 3]]",21,15,14
3404,"1.,1.,0.,1.,0.,1.,0.,0.,1.,1.,0.,1.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 3, 3]]",8,-14,6
3405,"1.,1.,0.,1.,0.,1.,0.,0.,1.,1.,1.,0.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 0, 1, 0, 0, 0], [0, 1, 0, 2, 2, 3]]",8,-14,6
3406,"1.,1.,0.,1.,0.,1.,0.,0.,1.,1.,1.,1.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 3, 3]]",8,-14,6
3407,"1.,1.,0.,1.,0.,1.,0.,1.,0.,0.,0.,0.",False,4,"[True, True, True, True]","[True, True, True, True]","[1, 0, 0, 0]","[[6, 1, 1, 1], [1, -1, 0, 1], [1, 0, -1, 1], [1, 1, 1, -1]]","[[0, 1, 0, 2, 1, 2], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",63,-1,26
3408,"1.,1.,0.,1.,0.,1.,0.,1.,0.,0.,0.,1.",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[6, 2, 1], [2, 0, 1], [1, 1, -1]]","[[0, 0, 1, 1, 2, 2], [0, 0, 0, 0, 1, 1], [0, 0, 1, 0, 0, 0]]",15,2,11
3409,"1.,1.,0.,1.,0.,1.,0.,1.,0.,0.,1.,0.",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[7, 1, 2], [1, -1, 1], [2, 1, -1]]","[[0, 0, 2, 0, 3, 2], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",22,9,12
3410,"1.,1.,0.,1.,0.,1.,0.,1.,0.,0.,1.,1.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 3, 3]]",8,-14,6
3411,"1.,1.,0.,1.,0.,1.,0.,1.,0.,1.,0.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 0, 2], [0, -1, 2], [2, 2, 7]]","[[0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 3]]",21,15,14
