,coeffs,curve,bundle,time,splits,h0,h1,SplitIntersections,rho,generic,local-sections-A
66,"[1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",6,2,1,1,"[2, -2]",0,0,"[[3, 0], [0, 1]]"
67,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",5,3,0,0,"[0, 1, -1]",1,0,"[[1, 0], [2, 0], [0, 0]]"
68,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",6,2,0,0,"[0, 0]",1,0,"[[1, 0], [1, 0]]"
69,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",5,1,0,0,[0],1,1,"[[0, 0]]"
70,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",10,1,0,0,[0],1,1,"[[0, 0]]"
71,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",15,5,1,1,"[-1, 0, 2, 1, -2]",0,0,"[[0, 0], [1, 0], [3, 0], [2, 0], [0, 1]]"
72,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",7,3,1,1,"[0, 2, -2]",0,0,"[[1, 0], [3, 0], [0, 0]]"
73,"[1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",7,3,1,1,"[0, 2, -2]",0,0,"[[1, 0], [3, 0], [0, 1]]"
74,"[1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",6,2,1,1,"[2, -2]",0,0,"[[3, 0], [0, 1]]"
75,"[1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",6,3,0,0,"[0, 1, -1]",1,0,"[[1, 0], [2, 0], [0, 0]]"
76,"[1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",5,2,0,0,"[0, 0]",1,0,"[[1, 0], [1, 0]]"
77,"[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",6,1,0,0,[0],1,1,"[[0, 0]]"
78,"[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",8,1,0,0,[0],1,1,"[[0, 0]]"
79,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",15,4,1,1,"[1, 2, 1, -4]",0,0,"[[2, 0], [3, 0], [2, 0], 'NA']"
80,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",7,2,1,1,"[2, -2]",0,0,"[[3, 0], [0, 1]]"
81,"[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",7,3,1,1,"[0, 2, -2]",0,0,"[[1, 0], [3, 0], [0, 1]]"
82,"[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",6,2,1,1,"[2, -2]",0,0,"[[3, 0], [0, 1]]"
83,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",5,2,0,0,"[1, -1]",1,0,"[[2, 0], [0, 0]]"
84,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",6,2,0,0,"[1, -1]",1,0,"[[2, 0], [0, 0]]"
85,"[1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",6,1,0,0,[0],1,1,"[[0, 0]]"
86,"[1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",8,1,0,0,[0],1,1,"[[0, 0]]"
87,"[1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",14,4,1,1,"[-1, 2, 1, -2]",0,0,"[[0, 0], [3, 0], [2, 0], [0, 1]]"
88,"[1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",7,2,1,1,"[2, -2]",0,0,"[[3, 0], [0, 1]]"
