,coeffs,curve,bundle,time,splits,h0,h1,SplitIntersections,rho,generic,local-sections-A
3805,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",23,1,0,6,[-4],3,1,"[[0, 6]]"
3806,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",24,2,0,6,"[-1, -3]",3,0,"[[0, 0], [0, 2]]"
3807,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",22,4,3,9,"[-4, -1, -5, 6]",-24,0,"[[0, 2], [0, 0], [0, 4], 'NA']"
3808,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",22,2,0,6,"[-5, 1]",3,0,"[[0, 4], [1, 0]]"
3809,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",23,1,0,6,[-4],3,1,"[[0, 6]]"
3810,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",25,1,0,6,[-4],3,1,"[[0, 6]]"
3811,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",23,3,2,8,"[-5, 3, -2]",-13,0,"[[0, 4], [4, 0], [0, 2]]"
3812,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",24,2,0,6,"[-5, 1]",3,0,"[[0, 4], [1, 0]]"
3813,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",23,1,0,6,[-4],3,1,"[[0, 6]]"
3814,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",23,1,0,6,[-4],3,1,"[[0, 6]]"
3815,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",21,3,2,8,"[-5, 3, -2]",-13,0,"[[0, 4], [4, 0], [0, 2]]"
3816,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",23,3,0,6,"[2, -1, -5]",3,0,"[[3, 0], [0, 0], [0, 4]]"
3817,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",23,1,0,6,[-4],3,1,"[[0, 6]]"
3818,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",24,1,0,6,[-4],3,1,"[[0, 6]]"
3819,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",23,3,2,8,"[-5, 3, -2]",-13,0,"[[0, 4], [4, 0], [0, 2]]"
3820,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",22,2,0,6,"[-5, 1]",3,0,"[[0, 4], [1, 0]]"
3821,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",24,1,0,6,[-4],3,1,"[[0, 6]]"
3822,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",26,1,0,6,[-4],3,1,"[[0, 6]]"
3823,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",23,2,2,8,"[3, -7]",-13,0,"[[4, 0], [0, 8]]"
3824,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",24,1,0,6,[-4],3,1,"[[0, 6]]"
3825,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",25,2,0,6,"[-3, -1]",3,0,"[[0, 3], [0, 0]]"
3826,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",23,1,0,6,[-4],3,1,"[[0, 6]]"
3827,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",22,2,2,8,"[3, -7]",-13,0,"[[4, 0], [0, 8]]"
3828,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",24,1,0,6,[-4],3,1,"[[0, 6]]"
3829,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",25,1,0,6,[-4],3,1,"[[0, 6]]"
