,coeffs,curve,bundle,time,splits,h0,h1,SplitIntersections,rho,generic,local-sections-A
205,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",13,2,1,4,"[-5, 3]",-2,0,"[[0, 4], [3, 0]]"
206,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",14,3,1,4,"[0, 3, -5]",-2,0,"[[1, 0], [4, 0], [0, 4]]"
207,"[0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",13,5,2,5,"[2, -5, 4, -1, -2]",-8,0,"[[3, 0], [0, 4], [5, 0], [0, 0], 'NA']"
208,"[0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",13,3,2,5,"[-5, 4, -1]",-8,0,"[[0, 4], [5, 0], [0, 0]]"
209,"[0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",13,4,2,5,"[0, -5, 4, -1]",-8,0,"[[1, 0], [0, 4], [5, 0], [0, 0]]"
210,"[0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",14,3,2,5,"[-5, 4, -1]",-8,0,"[[0, 4], [5, 0], [0, 0]]"
211,"[0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",13,3,1,4,"[-5, -1, 4]",-2,0,"[[0, 4], [0, 0], [5, 0]]"
212,"[0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",15,2,1,4,"[-5, 3]",-2,0,"[[0, 4], [3, 0]]"
213,"[0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",12,2,1,4,"[-5, 3]",-2,0,"[[0, 4], [3, 0]]"
214,"[0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",12,2,1,4,"[-5, 3]",-2,0,"[[0, 4], [3, 0]]"
215,"[0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",12,6,3,6,"[-2, 3, -5, 4, -1, -1]",-16,0,"[[0, 1], [4, 0], [0, 4], [5, 0], [0, 0], [0, 0]]"
216,"[0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",12,3,2,5,"[-5, 4, -1]",-8,0,"[[0, 4], [5, 0], [0, 0]]"
217,"[0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",12,4,2,5,"[0, -5, 4, -1]",-8,0,"[[1, 0], [0, 4], [5, 0], [0, 0]]"
218,"[0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",13,4,3,6,"[-4, 3, -5, 4]",-16,0,"[[0, 2], [4, 0], [0, 4], [5, 0]]"
219,"[0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",12,3,1,4,"[-5, -1, 4]",-2,0,"[[0, 4], [0, 0], [5, 0]]"
220,"[0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",14,3,1,4,"[2, 1, -5]",-2,0,"[[3, 0], [2, 0], [0, 4]]"
221,"[0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",15,2,1,4,"[-5, 3]",-2,0,"[[0, 4], [3, 0]]"
222,"[0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",13,2,1,4,"[-5, 3]",-2,0,"[[0, 4], [3, 0]]"
223,"[0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",12,4,2,5,"[6, -5, -2, -1]",-8,0,"[[8, 0], [0, 4], 'NA', [0, 0]]"
224,"[0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",12,2,1,4,"[-5, 3]",-2,0,"[[0, 4], [3, 0]]"
225,"[0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",13,3,1,4,"[4, -5, -1]",-2,0,"[[5, 0], [0, 4], [0, 0]]"
226,"[0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",13,2,1,4,"[-5, 3]",-2,0,"[[0, 4], [3, 0]]"
227,"[0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",14,3,1,4,"[-5, -1, 4]",-2,0,"[[0, 4], [0, 0], [5, 0]]"
228,"[0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",13,2,1,4,"[-5, 3]",-2,0,"[[0, 4], [3, 0]]"
229,"[0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",14,2,1,4,"[-5, 3]",-2,0,"[[0, 4], [3, 0]]"
230,"[0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",14,2,1,4,"[-5, 3]",-2,0,"[[0, 4], [3, 0]]"
231,"[0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",14,4,2,5,"[5, -5, -1, -1]",-8,0,"[[6, 0], [0, 4], [0, 0], [0, 0]]"
232,"[0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",14,2,1,4,"[-5, 3]",-2,0,"[[0, 4], [3, 0]]"
233,"[0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",14,3,1,4,"[4, -5, -1]",-2,0,"[[5, 0], [0, 4], [0, 0]]"
234,"[0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",12,2,1,4,"[-5, 3]",-2,0,"[[0, 4], [3, 0]]"
235,"[0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",12,3,1,4,"[-5, -1, 4]",-2,0,"[[0, 4], [0, 0], [5, 0]]"
236,"[0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",12,2,1,4,"[-5, 3]",-2,0,"[[0, 4], [3, 0]]"
