,coeffs,curve-smooth,curve-split-number,splits-reduced,splits-smooth,splits-genera,splits-intersections,splits-classes,split-type,determinant,split-type2
8177,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0]",False,2,"[True, True]","[True, True]","[3, 0]","[[13, 2], [2, -1]]","[[0, 0, 2, 1, 3, 3], [1, 0, 0, 0, 0, 0]]",14,-17,11
8178,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1]",True,1,[True],[True],[4],[[16]],"[[0, 0, 1, 2, 3, 4]]",0,16,0
8179,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[3, 4, 1], [4, 2, 1], [1, 1, -1]]","[[0, 0, 1, 0, 2, 2], [0, 1, 0, 2, 0, 1], [1, 0, 0, 0, 0, 0]]",28,13,22
8180,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1]",True,1,[True],[True],[4],[[16]],"[[0, 0, 1, 2, 3, 4]]",0,16,0
8181,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0]",False,2,"[True, True]","[True, True]","[3, 0]","[[13, 2], [2, -1]]","[[0, 0, 2, 1, 3, 3], [1, 0, 0, 0, 0, 0]]",14,-17,11
8182,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",True,1,[True],[True],[4],[[16]],"[[0, 0, 1, 2, 3, 4]]",0,16,0
8183,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[7, 2, 2], [2, 0, 1], [2, 1, -1]]","[[0, 0, 0, 2, 2, 3], [0, 0, 0, 1, 0, 1], [0, 1, 0, 0, 0, 0]]",23,5,18
8184,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1]",True,1,[True],[True],[4],[[16]],"[[0, 0, 1, 2, 3, 4]]",0,16,0
8185,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0]",True,1,[True],[True],[4],[[16]],"[[0, 1, 0, 3, 2, 4]]",0,16,0
8186,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",False,2,"[True, True]","[True, True]","[2, 0]","[[10, 3], [3, 0]]","[[0, 0, 1, 1, 3, 3], [0, 0, 0, 1, 0, 1]]",9,-9,8
8187,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",True,1,[True],[True],[4],[[16]],"[[0, 1, 0, 3, 2, 4]]",0,16,0
8188,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",True,1,[True],[True],[4],[[16]],"[[0, 0, 1, 2, 3, 4]]",0,16,0
8189,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",False,3,"[True, True, True]","[True, True, True]","[-1, 0, 0]","[[0, 4, 2], [4, 2, 1], [2, 1, 0]]","[[0, 0, 0, 0, 2, 2], [0, 1, 0, 2, 0, 1], [0, 0, 0, 1, 0, 1]]",33,8,24
8190,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",True,1,[True],[True],[4],[[16]],"[[0, 0, 1, 2, 3, 4]]",0,16,0
8191,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,4,"[True, False, False, False]","[True, False, False, False]","[0, -2, -5, -9]","[[-1, 0, 3, 0], [0, -4, 0, 8], [3, 0, -9, 12], [0, 8, 12, -16]]","[[0, 0, 0, 1, 0, 0], [0, 0, 2, 0, 0, 0], [0, 3, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0]]",160,-576,81
8192,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 3], [0, -1, 3], [3, 3, 6]]","[[0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 3, 4]]",37,24,25
8193,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",False,5,"[True, True, True, False, True]","[True, True, True, False, True]","[-1, 0, 0, -2, 0]","[[0, 0, 2, 4, 0], [0, 0, 1, 2, 0], [2, 1, -1, 0, 0], [4, 2, 0, -4, 2], [0, 0, 0, 2, -1]]","[[0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 1, 1], [0, 0, 0, 1, 0, 0], [0, 0, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",235,0,86
8194,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 3], [0, -1, 3], [3, 3, 6]]","[[0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 3, 4]]",37,24,25
8195,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",False,3,"[True, False, False]","[True, False, False]","[0, -2, -2]","[[4, 4, 2], [4, -4, 4], [2, 4, -4]]","[[0, 0, 1, 0, 3, 2], [0, 0, 2, 0, 0, 0], [2, 0, 0, 0, 0, 0]]",58,144,39
8196,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 3], [3, 11]]","[[0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 3, 4]]",12,-20,10
8197,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",False,3,"[True, False, True]","[True, False, True]","[0, -2, 0]","[[5, 6, 0], [6, -4, 2], [0, 2, -1]]","[[0, 0, 0, 1, 3, 3], [0, 0, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",56,36,34
8198,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 3], [3, 11]]","[[0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 3, 4]]",12,-20,10
8199,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",False,3,"[True, True, True]","[True, True, False]","[0, 0, 1]","[[-1, 1, 2], [1, -1, 2], [2, 2, 8]]","[[0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 4]]",46,16,31
8200,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",False,2,"[True, True]","[True, False]","[0, 2]","[[-1, 3], [3, 11]]","[[0, 0, 0, 1, 0, 0], [0, 0, 1, 1, 3, 4]]",15,-20,12
8201,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",False,2,"[True, True]","[True, False]","[0, 2]","[[-1, 3], [3, 11]]","[[0, 0, 0, 1, 0, 0], [0, 1, 0, 2, 2, 4]]",15,-20,12
8202,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1]",False,2,"[True, True]","[True, False]","[0, 2]","[[-1, 3], [3, 11]]","[[0, 0, 0, 1, 0, 0], [0, 0, 1, 1, 3, 4]]",15,-20,12
8203,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",False,1,[True],[False],[4],[[16]],"[[0, 1, 0, 3, 2, 4]]",1,16,1
8204,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",False,1,[True],[False],[4],[[16]],"[[0, 0, 1, 2, 3, 4]]",1,16,1
8205,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]",False,1,[True],[False],[4],[[16]],"[[0, 1, 0, 3, 2, 4]]",1,16,1
8206,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",False,1,[True],[False],[4],[[16]],"[[0, 0, 1, 2, 3, 4]]",1,16,1
8207,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",False,5,"[True, True, True, True, True]","[True, True, True, True, True]","[0, 0, 0, 0, 0]","[[4, 2, 2, 1, 0], [2, -1, 0, 1, 0], [2, 0, -1, 0, 1], [1, 1, 0, -1, 1], [0, 0, 1, 1, -1]]","[[0, 0, 0, 1, 2, 3], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",208,0,82
8208,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 3], [0, -1, 3], [3, 3, 6]]","[[0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 3, 4]]",37,24,25
8209,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[5, 3, 2, 1], [3, -1, 0, 0], [2, 0, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 0, 3, 3], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",94,-9,45
8210,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1]",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[4, 1, 2, 2], [1, 0, 1, 1], [2, 1, -1, 0], [2, 1, 0, -1]]","[[0, 0, 0, 1, 2, 3], [0, 0, 0, 0, 1, 1], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 0]]",71,-1,41
8211,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",False,3,"[True, True, True]","[True, True, True]","[2, 0, 0]","[[10, 2, 1], [2, -1, 1], [1, 1, -1]]","[[0, 1, 0, 2, 2, 3], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",48,9,30
8212,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 3], [3, 11]]","[[0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 3, 4]]",12,-20,10
8213,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0]",False,3,"[True, True, True]","[True, True, True]","[2, 0, 0]","[[10, 2, 1], [2, -1, 1], [1, 1, -1]]","[[0, 0, 1, 1, 3, 3], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",48,9,30
8214,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 3], [3, 11]]","[[0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 3, 4]]",12,-20,10
8215,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]",False,3,"[True, True, True]","[True, True, False]","[0, 0, 1]","[[-1, 1, 2], [1, -1, 2], [2, 2, 8]]","[[0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 4]]",46,16,31
8216,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1]",False,2,"[True, True]","[True, False]","[0, 2]","[[-1, 3], [3, 11]]","[[0, 0, 0, 1, 0, 0], [0, 0, 1, 1, 3, 4]]",15,-20,12
8217,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0]",False,2,"[True, True]","[True, False]","[0, 2]","[[-1, 3], [3, 11]]","[[0, 0, 0, 1, 0, 0], [0, 1, 0, 2, 2, 4]]",15,-20,12
8218,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1]",False,2,"[True, True]","[True, False]","[0, 2]","[[-1, 3], [3, 11]]","[[0, 0, 0, 1, 0, 0], [0, 0, 1, 1, 3, 4]]",15,-20,12
8219,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]",False,1,[True],[False],[4],[[16]],"[[0, 1, 0, 3, 2, 4]]",1,16,1
8220,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",False,1,[True],[False],[4],[[16]],"[[0, 0, 1, 2, 3, 4]]",1,16,1
8221,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",False,1,[True],[False],[4],[[16]],"[[0, 1, 0, 3, 2, 4]]",1,16,1
8222,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",False,1,[True],[False],[4],[[16]],"[[0, 0, 1, 2, 3, 4]]",1,16,1
8223,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",False,5,"[True, True, False, True, False]","[True, True, False, True, False]","[-1, 0, -2, 0, -2]","[[0, 2, 4, 0, 0], [2, -1, 0, 1, 0], [4, 0, -4, 0, 4], [0, 1, 0, -1, 2], [0, 0, 4, 2, -4]]","[[0, 0, 0, 0, 2, 2], [0, 0, 0, 1, 0, 0], [0, 0, 2, 0, 0, 0], [0, 1, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0]]",267,0,96
8224,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 3], [0, -1, 3], [3, 3, 6]]","[[0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 3, 4]]",37,24,25
8225,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]",False,4,"[True, True, False, True]","[True, True, False, True]","[-2, 0, -2, 0]","[[0, 3, 6, 0], [3, -1, 0, 0], [6, 0, -4, 2], [0, 0, 2, -1]]","[[0, 0, 0, 0, 3, 3], [0, 0, 0, 1, 0, 0], [0, 0, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",131,-36,64
8226,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 3], [0, -1, 3], [3, 3, 6]]","[[0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 3, 4]]",37,24,25
8227,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",False,3,"[True, False, False]","[True, False, False]","[0, -2, -2]","[[4, 4, 2], [4, -4, 4], [2, 4, -4]]","[[0, 0, 1, 0, 3, 2], [0, 0, 2, 0, 0, 0], [2, 0, 0, 0, 0, 0]]",58,144,39
8228,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 3], [3, 11]]","[[0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 3, 4]]",12,-20,10
8229,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0]",False,3,"[True, False, True]","[True, False, True]","[0, -2, 0]","[[5, 6, 0], [6, -4, 2], [0, 2, -1]]","[[0, 0, 0, 1, 3, 3], [0, 0, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",56,36,34
8230,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 3], [3, 11]]","[[0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 3, 4]]",12,-20,10
8231,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",False,3,"[True, True, True]","[True, True, False]","[0, 0, 1]","[[-1, 1, 2], [1, -1, 2], [2, 2, 8]]","[[0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 4]]",46,16,31
8232,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1]",False,2,"[True, True]","[True, False]","[0, 2]","[[-1, 3], [3, 11]]","[[0, 0, 0, 1, 0, 0], [0, 0, 1, 1, 3, 4]]",15,-20,12
8233,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0]",False,2,"[True, True]","[True, False]","[0, 2]","[[-1, 3], [3, 11]]","[[0, 0, 0, 1, 0, 0], [0, 1, 0, 2, 2, 4]]",15,-20,12
8234,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]",False,2,"[True, True]","[True, False]","[0, 2]","[[-1, 3], [3, 11]]","[[0, 0, 0, 1, 0, 0], [0, 0, 1, 1, 3, 4]]",15,-20,12
8235,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]",False,1,[True],[False],[4],[[16]],"[[0, 1, 0, 3, 2, 4]]",1,16,1
8236,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1]",False,1,[True],[False],[4],[[16]],"[[0, 0, 1, 2, 3, 4]]",1,16,1
8237,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0]",False,1,[True],[False],[4],[[16]],"[[0, 1, 0, 3, 2, 4]]",1,16,1
8238,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1]",False,1,[True],[False],[4],[[16]],"[[0, 0, 1, 2, 3, 4]]",1,16,1
8239,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",False,5,"[True, True, True, True, True]","[True, True, True, True, True]","[0, 0, 0, 0, 0]","[[4, 2, 2, 1, 0], [2, -1, 0, 1, 0], [2, 0, -1, 0, 1], [1, 1, 0, -1, 1], [0, 0, 1, 1, -1]]","[[0, 0, 0, 1, 2, 3], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",208,0,82
8240,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 3], [0, -1, 3], [3, 3, 6]]","[[0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 3, 4]]",37,24,25
8241,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0]",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[5, 3, 2, 1], [3, -1, 0, 0], [2, 0, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 0, 3, 3], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",94,-9,45
8242,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 3], [0, -1, 3], [3, 3, 6]]","[[0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 3, 4]]",37,24,25
8243,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]",False,3,"[True, True, True]","[True, True, True]","[2, 0, 0]","[[10, 2, 1], [2, -1, 1], [1, 1, -1]]","[[0, 1, 0, 2, 2, 3], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",48,9,30
8244,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 3], [3, 11]]","[[0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 3, 4]]",12,-20,10
8245,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0]",False,3,"[True, True, True]","[True, True, True]","[2, 0, 0]","[[10, 2, 1], [2, -1, 1], [1, 1, -1]]","[[0, 0, 1, 1, 3, 3], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",48,9,30
8246,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 3], [3, 11]]","[[0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 3, 4]]",12,-20,10
8247,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]",False,3,"[True, True, True]","[True, True, False]","[0, 0, 1]","[[-1, 1, 2], [1, -1, 2], [2, 2, 8]]","[[0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 4]]",46,16,31
8248,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1]",False,2,"[True, True]","[True, False]","[0, 2]","[[-1, 3], [3, 11]]","[[0, 0, 0, 1, 0, 0], [0, 0, 1, 1, 3, 4]]",15,-20,12
8249,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0]",False,2,"[True, True]","[True, False]","[0, 2]","[[-1, 3], [3, 11]]","[[0, 0, 0, 1, 0, 0], [0, 1, 0, 2, 2, 4]]",15,-20,12
8250,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1]",False,2,"[True, True]","[True, False]","[0, 2]","[[-1, 3], [3, 11]]","[[0, 0, 0, 1, 0, 0], [0, 0, 1, 1, 3, 4]]",15,-20,12
8251,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0]",False,1,[True],[False],[4],[[16]],"[[0, 1, 0, 3, 2, 4]]",1,16,1
8252,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1]",False,1,[True],[False],[4],[[16]],"[[0, 0, 1, 2, 3, 4]]",1,16,1
8253,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]",False,1,[True],[False],[4],[[16]],"[[0, 1, 0, 3, 2, 4]]",1,16,1
8254,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",False,1,[True],[False],[4],[[16]],"[[0, 0, 1, 2, 3, 4]]",1,16,1
8255,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",False,4,"[True, False, True, False]","[True, False, True, False]","[0, -2, 0, -5]","[[2, 2, 0, 3], [2, -4, 0, 6], [0, 0, -1, 3], [3, 6, 3, -9]]","[[0, 0, 1, 0, 2, 1], [0, 0, 2, 0, 0, 0], [0, 1, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0]]",146,-36,72
8256,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 3], [3, 11]]","[[0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 3, 4]]",12,-20,10
8257,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",False,3,"[True, False, True]","[True, False, True]","[0, -2, 0]","[[5, 6, 0], [6, -4, 2], [0, 2, -1]]","[[0, 0, 0, 1, 3, 3], [0, 0, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",56,36,34
8258,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 3], [3, 11]]","[[0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 3, 4]]",12,-20,10
8259,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",False,3,"[True, False, False]","[True, False, False]","[0, -2, -2]","[[4, 4, 2], [4, -4, 4], [2, 4, -4]]","[[0, 0, 1, 0, 3, 2], [0, 0, 2, 0, 0, 0], [2, 0, 0, 0, 0, 0]]",58,144,39
8260,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 3], [3, 11]]","[[0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 3, 4]]",12,-20,10
8261,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0]",False,4,"[True, True, False, True]","[True, True, False, True]","[0, 0, -2, 0]","[[3, 1, 4, 0], [1, 0, 2, 0], [4, 2, -4, 2], [0, 0, 2, -1]]","[[0, 0, 0, 1, 2, 2], [0, 0, 0, 0, 1, 1], [0, 0, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",112,-4,53
8262,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 3], [3, 11]]","[[0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 3, 4]]",12,-20,10
8263,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",False,2,"[True, True]","[True, False]","[0, 2]","[[-1, 3], [3, 11]]","[[0, 1, 0, 0, 0, 0], [0, 0, 0, 3, 2, 4]]",15,-20,12
8264,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1]",False,1,[True],[False],[4],[[16]],"[[0, 0, 1, 2, 3, 4]]",1,16,1
8265,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0]",False,1,[True],[False],[4],[[16]],"[[0, 1, 0, 3, 2, 4]]",1,16,1
8266,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1]",False,1,[True],[False],[4],[[16]],"[[0, 0, 1, 2, 3, 4]]",1,16,1
8267,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0]",False,1,[True],[False],[4],[[16]],"[[0, 1, 0, 3, 2, 4]]",1,16,1
8268,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1]",False,1,[True],[False],[4],[[16]],"[[0, 0, 1, 2, 3, 4]]",1,16,1
8269,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0]",False,1,[True],[False],[4],[[16]],"[[0, 1, 0, 3, 2, 4]]",1,16,1
8270,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1]",False,1,[True],[False],[4],[[16]],"[[0, 0, 1, 2, 3, 4]]",1,16,1
8271,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",False,4,"[True, True, True, True]","[True, True, True, True]","[1, 0, 0, 0]","[[7, 2, 2, 0], [2, -1, 0, 1], [2, 0, -1, 1], [0, 1, 1, -1]]","[[0, 0, 0, 2, 2, 3], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",101,-1,43
8272,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 3], [3, 11]]","[[0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 3, 4]]",12,-20,10
8273,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0]",False,3,"[True, True, True]","[True, True, True]","[2, 0, 0]","[[10, 2, 1], [2, -1, 1], [1, 1, -1]]","[[0, 0, 1, 1, 3, 3], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",48,9,30
