,coeffs,curve,bundle,time,splits,h0,h1,SplitIntersections,rho,generic,local-sections-A
102,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",7,3,0,2,"[-2, -1, 2]",2,0,"[[0, 1], [0, 0], [2, 0]]"
103,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",7,6,2,4,"[1, -2, -1, 4, -1, -2]",-6,0,"[[2, 0], [0, 1], [0, 0], [5, 0], [0, 0], [0, 1]]"
104,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",6,4,2,4,"[-2, -1, 4, -2]",-6,0,"[[0, 1], [0, 0], [5, 0], [0, 1]]"
105,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",7,4,1,3,"[4, -2, -1, -2]",-1,0,"[[5, 0], [0, 1], [0, 0], [0, 1]]"
106,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",7,3,0,2,"[-2, -1, 2]",2,0,"[[0, 1], [0, 0], [2, 0]]"
107,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",6,6,2,4,"[-3, 2, -2, -1, 4, -1]",-6,0,"[[0, 2], [3, 0], [0, 1], [0, 0], [5, 0], [0, 0]]"
108,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",7,4,2,4,"[-2, -1, 4, -2]",-6,0,"[[0, 1], [0, 0], [5, 0], [0, 1]]"
109,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",7,3,1,3,"[-2, -1, 2]",-1,0,"[[0, 1], [0, 0], [2, 0]]"
110,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",6,4,0,2,"[0, 2, -2, -1]",2,0,"[[1, 0], [3, 0], [0, 1], [0, 0]]"
111,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",7,5,2,4,"[5, -2, -1, -1, -2]",-6,0,"[[6, 0], [0, 1], [0, 0], [0, 0], [0, 1]]"
