,coeffs,curve,bundle,time,splits,h0,h1,SplitIntersections,rho,generic,local-sections-A
545,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",16,3,5,2,"[2, 4, -3]",-9,0,"[[2, 0], 'NA', [0, 2]]"
546,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",18,2,5,2,"[4, -1]",-9,0,"['NA', [0, 2]]"
547,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",16,4,7,4,"[4, -3, 3, -1]",-27,0,"['NA', [0, 2], [4, 0], [0, 0]]"
548,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",18,4,5,2,"[2, 0, 4, -3]",-9,0,"[[3, 0], [1, 0], 'NA', [0, 2]]"
549,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",18,2,5,2,"[4, -1]",-9,0,"['NA', [0, 2]]"
550,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",19,2,5,2,"[4, -1]",-9,0,"['NA', [0, 2]]"
551,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",18,5,7,4,"[2, 4, -3, 3, -3]",-27,0,"[[3, 0], 'NA', [0, 2], [4, 0], [0, 2]]"
552,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",18,3,5,2,"[4, -3, 2]",-9,0,"['NA', [0, 2], [3, 0]]"
553,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",17,3,5,2,"[2, 4, -3]",-9,0,"[[2, 0], 'NA', [0, 2]]"
554,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",20,2,5,2,"[4, -1]",-9,0,"['NA', [0, 2]]"
555,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",19,4,7,4,"[4, -3, 3, -1]",-27,0,"['NA', [0, 2], [4, 0], [0, 0]]"
556,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",16,3,5,2,"[4, -3, 2]",-9,0,"['NA', [0, 2], [3, 0]]"
557,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",17,2,5,2,"[4, -1]",-9,0,"['NA', [0, 2]]"
558,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",18,2,5,2,"[4, -1]",-9,0,"['NA', [0, 2]]"
559,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",17,4,7,4,"[-1, 4, 3, -3]",-27,0,"[[0, 1], 'NA', [4, 0], [0, 2]]"
560,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",16,3,5,2,"[-1, 0, 4]",-9,0,"[[0, 0], [1, 0], 'NA']"
