,coeffs,curve-smooth,curve-split-number,splits-reduced,splits-smooth,splits-genera,splits-intersections,splits-classes,split-type,determinant,split-type2
1656,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1]",True,1,[True],[True],[2],[[11]],"[[0, 0, 1, 1, 3, 4]]",0,11,0
1657,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0]",False,2,"[True, True]","[True, True]","[1, 0]","[[8, 2], [2, -1]]","[[0, 0, 2, 0, 3, 3], [1, 0, 0, 0, 0, 0]]",7,-12,7
1658,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1]",False,2,"[True, True]","[True, True]","[0, 0]","[[5, 3], [3, 0]]","[[0, 0, 1, 0, 3, 3], [0, 0, 0, 1, 0, 1]]",3,-9,3
1659,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0]",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 8]]","[[0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 4]]",8,-12,7
1660,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1]",True,1,[True],[True],[2],[[11]],"[[0, 0, 1, 1, 3, 4]]",0,11,0
1661,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0]",True,1,[True],[True],[2],[[11]],"[[0, 1, 0, 2, 2, 4]]",0,11,0
1662,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1]",True,1,[True],[True],[2],[[11]],"[[0, 0, 1, 1, 3, 4]]",0,11,0
1663,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",False,4,"[True, True, False, False]","[True, True, False, False]","[0, 0, -2, -5]","[[1, 0, 0, 3], [0, -1, 0, 3], [0, 0, -4, 6], [3, 3, 6, -9]]","[[0, 0, 1, 0, 1, 1], [0, 0, 1, 0, 0, 0], [0, 2, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0]]",115,0,62
1664,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[4, 1, 2], [1, 0, 1], [2, 1, -1]]","[[0, 0, 0, 1, 2, 3], [0, 0, 0, 0, 1, 1], [0, 0, 1, 0, 0, 0]]",20,1,12
1665,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[5, 2, 1], [2, -1, 1], [1, 1, -1]]","[[0, 0, 1, 0, 3, 3], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",32,9,16
1666,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1]",False,2,"[True, True]","[True, True]","[0, 0]","[[-1, 3], [3, 6]]","[[0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 3, 4]]",6,-15,6
1667,"[1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0]",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 8]]","[[0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 4]]",8,-12,7
1668,"[1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1]",True,1,[True],[True],[2],[[11]],"[[0, 0, 1, 1, 3, 4]]",0,11,0
1669,"[1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0]",True,1,[True],[True],[2],[[11]],"[[0, 1, 0, 2, 2, 4]]",0,11,0
1670,"[1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1]",True,1,[True],[True],[2],[[11]],"[[0, 0, 1, 1, 3, 4]]",0,11,0
1671,"[1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0]",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[4, 2, 1, 0], [2, -1, 0, 1], [1, 0, -1, 1], [0, 1, 1, -1]]","[[0, 0, 0, 1, 2, 3], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",81,0,39
1672,"[1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1]",False,2,"[True, True]","[True, True]","[0, 0]","[[-1, 3], [3, 6]]","[[0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 3, 4]]",6,-15,6
1673,"[1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[5, 2, 1], [2, -1, 1], [1, 1, -1]]","[[0, 0, 1, 0, 3, 3], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",32,9,16
1674,"[1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1]",False,2,"[True, True]","[True, True]","[0, 0]","[[-1, 3], [3, 6]]","[[0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 3, 4]]",6,-15,6
1675,"[1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0]",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 8]]","[[0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 4]]",8,-12,7
1676,"[1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1]",False,2,"[True, True]","[True, True]","[0, 0]","[[1, 3], [3, 4]]","[[0, 0, 1, 0, 1, 1], [0, 0, 0, 1, 2, 3]]",5,-5,5
1677,"[1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0]",True,1,[True],[True],[2],[[11]],"[[0, 1, 0, 2, 2, 4]]",0,11,0
1678,"[1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1]",True,1,[True],[True],[2],[[11]],"[[0, 0, 1, 1, 3, 4]]",0,11,0
1679,"[1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",False,4,"[True, True, True, False]","[True, True, True, False]","[0, 0, 0, -2]","[[3, 1, 0, 2], [1, -1, 0, 2], [0, 0, -1, 2], [2, 2, 2, -4]]","[[0, 0, 1, 0, 2, 2], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0]]",103,0,46
1680,"[1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",False,2,"[True, True]","[True, True]","[0, 0]","[[-1, 3], [3, 6]]","[[0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 3, 4]]",6,-15,6
1681,"[1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[5, 2, 1], [2, -1, 1], [1, 1, -1]]","[[0, 0, 1, 0, 3, 3], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",32,9,16
1682,"[1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[4, 1, 2], [1, 0, 1], [2, 1, -1]]","[[0, 0, 0, 1, 2, 3], [0, 0, 0, 0, 1, 1], [0, 0, 1, 0, 0, 0]]",20,1,12
1683,"[1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0]",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 8]]","[[0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 4]]",8,-12,7
1684,"[1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1]",True,1,[True],[True],[2],[[11]],"[[0, 0, 1, 1, 3, 4]]",0,11,0
1685,"[1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0]",True,1,[True],[True],[2],[[11]],"[[0, 1, 0, 2, 2, 4]]",0,11,0
1686,"[1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1]",True,1,[True],[True],[2],[[11]],"[[0, 0, 1, 1, 3, 4]]",0,11,0
1687,"[1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0]",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[4, 2, 1, 0], [2, -1, 0, 1], [1, 0, -1, 1], [0, 1, 1, -1]]","[[0, 0, 0, 1, 2, 3], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",81,0,39
1688,"[1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1]",False,2,"[True, True]","[True, True]","[0, 0]","[[-1, 3], [3, 6]]","[[0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 3, 4]]",6,-15,6
1689,"[1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0]",False,4,"[True, True, True, True]","[True, True, True, True]","[0, -1, 0, 0]","[[1, 2, 0, 1], [2, 0, 2, 0], [0, 2, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 2, 2], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",82,0,42
1690,"[1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1]",False,2,"[True, True]","[True, True]","[0, 0]","[[-1, 3], [3, 6]]","[[0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 3, 4]]",6,-15,6
1691,"[1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0]",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 8]]","[[0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 4]]",8,-12,7
1692,"[1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1]",True,1,[True],[True],[2],[[11]],"[[0, 0, 1, 1, 3, 4]]",0,11,0
1693,"[1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0]",True,1,[True],[True],[2],[[11]],"[[0, 1, 0, 2, 2, 4]]",0,11,0
1694,"[1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1]",True,1,[True],[True],[2],[[11]],"[[0, 0, 1, 1, 3, 4]]",0,11,0
1695,"[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]",False,3,"[True, False, True]","[True, False, True]","[0, -2, 0]","[[4, 4, 0], [4, -4, 2], [0, 2, -1]]","[[0, 0, 0, 2, 1, 3], [0, 2, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",47,16,24
1696,"[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1]",True,1,[True],[True],[2],[[11]],"[[0, 0, 1, 1, 3, 4]]",0,11,0
1697,"[1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0]",False,2,"[True, True]","[True, True]","[1, 0]","[[8, 2], [2, -1]]","[[0, 0, 2, 0, 3, 3], [1, 0, 0, 0, 0, 0]]",7,-12,7
1698,"[1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1]",True,1,[True],[True],[2],[[11]],"[[0, 0, 1, 1, 3, 4]]",0,11,0
1699,"[1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0]",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 8]]","[[0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 4]]",8,-12,7
1700,"[1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1]",False,2,"[True, True]","[True, True]","[1, 0]","[[7, 2], [2, 0]]","[[0, 0, 1, 1, 2, 3], [0, 0, 0, 0, 1, 1]]",2,-4,2
1701,"[1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0]",True,1,[True],[True],[2],[[11]],"[[0, 1, 0, 2, 2, 4]]",0,11,0
1702,"[1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1]",True,1,[True],[True],[2],[[11]],"[[0, 0, 1, 1, 3, 4]]",0,11,0
1703,"[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0]",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[7, 1, 1], [1, -1, 1], [1, 1, -1]]","[[0, 0, 1, 1, 2, 3], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",33,4,13
1704,"[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1]",True,1,[True],[True],[2],[[11]],"[[0, 0, 1, 1, 3, 4]]",0,11,0
1705,"[1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]",False,2,"[True, True]","[True, True]","[1, 0]","[[8, 2], [2, -1]]","[[0, 0, 2, 0, 3, 3], [1, 0, 0, 0, 0, 0]]",7,-12,7
1706,"[1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1]",True,1,[True],[True],[2],[[11]],"[[0, 0, 1, 1, 3, 4]]",0,11,0
1707,"[1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0]",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 8]]","[[0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 4]]",8,-12,7
1708,"[1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1]",True,1,[True],[True],[2],[[11]],"[[0, 0, 1, 1, 3, 4]]",0,11,0
1709,"[1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0]",True,1,[True],[True],[2],[[11]],"[[0, 1, 0, 2, 2, 4]]",0,11,0
1710,"[1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1]",True,1,[True],[True],[2],[[11]],"[[0, 0, 1, 1, 3, 4]]",0,11,0
1711,"[1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0]",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[7, 1, 1], [1, -1, 1], [1, 1, -1]]","[[0, 1, 0, 2, 1, 3], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",33,4,13
1712,"[1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1]",True,1,[True],[True],[2],[[11]],"[[0, 0, 1, 1, 3, 4]]",0,11,0
1713,"[1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0]",False,2,"[True, True]","[True, True]","[1, 0]","[[8, 2], [2, -1]]","[[0, 0, 2, 0, 3, 3], [1, 0, 0, 0, 0, 0]]",7,-12,7
1714,"[1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1]",True,1,[True],[True],[2],[[11]],"[[0, 0, 1, 1, 3, 4]]",0,11,0
1715,"[1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0]",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 8]]","[[0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 4]]",8,-12,7
1716,"[1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1]",True,1,[True],[True],[2],[[11]],"[[0, 0, 1, 1, 3, 4]]",0,11,0
1717,"[1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0]",True,1,[True],[True],[2],[[11]],"[[0, 1, 0, 2, 2, 4]]",0,11,0
1718,"[1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1]",False,2,"[True, True]","[True, True]","[1, 0]","[[7, 2], [2, 0]]","[[0, 0, 1, 1, 2, 3], [0, 0, 0, 0, 1, 1]]",2,-4,2
1719,"[1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0]",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[7, 1, 1], [1, -1, 1], [1, 1, -1]]","[[0, 0, 1, 1, 2, 3], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",33,4,13
1720,"[1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1]",True,1,[True],[True],[2],[[11]],"[[0, 0, 1, 1, 3, 4]]",0,11,0
1721,"[1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0]",False,2,"[True, True]","[True, True]","[1, 0]","[[8, 2], [2, -1]]","[[0, 0, 2, 0, 3, 3], [1, 0, 0, 0, 0, 0]]",7,-12,7
1722,"[1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1]",True,1,[True],[True],[2],[[11]],"[[0, 0, 1, 1, 3, 4]]",0,11,0
1723,"[1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0]",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 8]]","[[0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 4]]",8,-12,7
1724,"[1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1]",True,1,[True],[True],[2],[[11]],"[[0, 0, 1, 1, 3, 4]]",0,11,0
1725,"[1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0]",True,1,[True],[True],[2],[[11]],"[[0, 1, 0, 2, 2, 4]]",0,11,0
1726,"[1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1]",True,1,[True],[True],[2],[[11]],"[[0, 0, 1, 1, 3, 4]]",0,11,0
1727,"[1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",False,5,"[True, True, True, False, False]","[True, True, True, False, False]","[0, 0, 0, -2, -2]","[[0, 1, 1, 0, 0], [1, 0, 0, 2, 0], [1, 0, -1, 0, 2], [0, 2, 0, -4, 4], [0, 0, 2, 4, -4]]","[[0, 0, 0, 0, 1, 1], [0, 0, 0, 1, 0, 1], [0, 0, 1, 0, 0, 0], [0, 2, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0]]",161,0,80
1728,"[1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1]",False,2,"[True, True]","[True, True]","[0, 0]","[[-1, 3], [3, 6]]","[[0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 3, 4]]",6,-15,6
1729,"[1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[5, 2, 1], [2, -1, 1], [1, 1, -1]]","[[0, 0, 1, 0, 3, 3], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",32,9,16
1730,"[1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1]",False,3,"[True, True, True]","[True, True, True]","[-2, 0, 0]","[[0, 3, 3], [3, 0, 0], [3, 0, -1]]","[[0, 0, 0, 0, 3, 3], [0, 0, 0, 1, 0, 1], [0, 0, 1, 0, 0, 0]]",36,9,22
1731,"[1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0]",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 8]]","[[0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 4]]",8,-12,7
1732,"[1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]",True,1,[True],[True],[2],[[11]],"[[0, 0, 1, 1, 3, 4]]",0,11,0
1733,"[1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0]",True,1,[True],[True],[2],[[11]],"[[0, 1, 0, 2, 2, 4]]",0,11,0
1734,"[1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1]",True,1,[True],[True],[2],[[11]],"[[0, 0, 1, 1, 3, 4]]",0,11,0
1735,"[1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0]",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[4, 2, 1, 0], [2, -1, 0, 1], [1, 0, -1, 1], [0, 1, 1, -1]]","[[0, 0, 0, 1, 2, 3], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",81,0,39
1736,"[1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[4, 1, 2], [1, 0, 1], [2, 1, -1]]","[[0, 0, 0, 1, 2, 3], [0, 0, 0, 0, 1, 1], [0, 0, 1, 0, 0, 0]]",20,1,12
1737,"[1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[5, 2, 1], [2, -1, 1], [1, 1, -1]]","[[0, 0, 1, 0, 3, 3], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",32,9,16
1738,"[1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1]",False,2,"[True, True]","[True, True]","[0, 0]","[[-1, 3], [3, 6]]","[[0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 3, 4]]",6,-15,6
1739,"[1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[4, 2, 1], [2, 0, 1], [1, 1, -1]]","[[0, 0, 0, 1, 2, 3], [0, 0, 0, 1, 0, 1], [0, 1, 0, 0, 0, 0]]",24,4,17
1740,"[1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1]",True,1,[True],[True],[2],[[11]],"[[0, 0, 1, 1, 3, 4]]",0,11,0
1741,"[1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0]",True,1,[True],[True],[2],[[11]],"[[0, 1, 0, 2, 2, 4]]",0,11,0
1742,"[1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1]",False,2,"[True, True]","[True, True]","[0, 0]","[[5, 3], [3, 0]]","[[0, 0, 1, 0, 3, 3], [0, 0, 0, 1, 0, 1]]",3,-9,3
1743,"[1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",False,4,"[True, True, True, False]","[True, True, True, False]","[0, 0, 0, -2]","[[3, 1, 0, 2], [1, -1, 0, 2], [0, 0, -1, 2], [2, 2, 2, -4]]","[[0, 0, 1, 0, 2, 2], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0]]",103,0,46
1744,"[1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",False,2,"[True, True]","[True, True]","[0, 0]","[[-1, 3], [3, 6]]","[[0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 3, 4]]",6,-15,6
1745,"[1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0]",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[3, 1, 1, 1], [1, 0, 1, 0], [1, 1, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 0, 2, 2], [0, 0, 0, 0, 1, 1], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",68,0,39
1746,"[1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1]",False,2,"[True, True]","[True, True]","[0, 0]","[[-1, 3], [3, 6]]","[[0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 3, 4]]",6,-15,6
1747,"[1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0]",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 8]]","[[0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 4]]",8,-12,7
1748,"[1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1]",True,1,[True],[True],[2],[[11]],"[[0, 0, 1, 1, 3, 4]]",0,11,0
1749,"[1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0]",True,1,[True],[True],[2],[[11]],"[[0, 1, 0, 2, 2, 4]]",0,11,0
1750,"[1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1]",True,1,[True],[True],[2],[[11]],"[[0, 0, 1, 1, 3, 4]]",0,11,0
1751,"[1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0]",False,5,"[True, True, True, True, True]","[True, True, True, True, True]","[-1, 0, 0, 0, 0]","[[0, 2, 2, 0, 0], [2, 0, 0, 1, 0], [2, 0, -1, 0, 1], [0, 1, 0, -1, 1], [0, 0, 1, 1, -1]]","[[0, 0, 0, 0, 2, 2], [0, 0, 0, 1, 0, 1], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",147,0,73
1752,"[1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1]",False,2,"[True, True]","[True, True]","[0, 0]","[[-1, 3], [3, 6]]","[[0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 3, 4]]",6,-15,6
1753,"[1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[5, 2, 1], [2, -1, 1], [1, 1, -1]]","[[0, 0, 1, 0, 3, 3], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",32,9,16
1754,"[1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1]",False,4,"[True, True, True, True]","[True, True, True, True]","[-1, 0, 0, 0]","[[0, 0, 2, 2], [0, 0, 1, 1], [2, 1, 0, 0], [2, 1, 0, -1]]","[[0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 1, 1], [0, 0, 0, 1, 0, 1], [0, 0, 1, 0, 0, 0]]",70,0,42
1755,"[1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0]",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 8]]","[[0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 4]]",8,-12,7
1756,"[1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1]",True,1,[True],[True],[2],[[11]],"[[0, 0, 1, 1, 3, 4]]",0,11,0
1757,"[1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0]",True,1,[True],[True],[2],[[11]],"[[0, 1, 0, 2, 2, 4]]",0,11,0
1758,"[1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1]",True,1,[True],[True],[2],[[11]],"[[0, 0, 1, 1, 3, 4]]",0,11,0
1759,"[1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0]",False,3,"[True, False, True]","[True, False, True]","[0, -2, 0]","[[4, 4, 0], [4, -4, 2], [0, 2, -1]]","[[0, 0, 0, 2, 1, 3], [0, 2, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",47,16,24
1760,"[1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1]",True,1,[True],[True],[2],[[11]],"[[0, 0, 1, 1, 3, 4]]",0,11,0
1761,"[1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0]",False,2,"[True, True]","[True, True]","[1, 0]","[[8, 2], [2, -1]]","[[0, 0, 2, 0, 3, 3], [1, 0, 0, 0, 0, 0]]",7,-12,7
1762,"[1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1]",True,1,[True],[True],[2],[[11]],"[[0, 0, 1, 1, 3, 4]]",0,11,0
1763,"[1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[4, 2, 2], [2, 0, 0], [2, 0, -1]]","[[0, 0, 0, 2, 1, 3], [0, 0, 0, 0, 1, 1], [0, 1, 0, 0, 0, 0]]",23,4,17
1764,"[1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1]",True,1,[True],[True],[2],[[11]],"[[0, 0, 1, 1, 3, 4]]",0,11,0
1765,"[1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0]",True,1,[True],[True],[2],[[11]],"[[0, 1, 0, 2, 2, 4]]",0,11,0
1766,"[1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1]",True,1,[True],[True],[2],[[11]],"[[0, 0, 1, 1, 3, 4]]",0,11,0
1767,"[1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0]",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[1, 2, 0, 1], [2, 2, 1, 0], [0, 1, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 0, 1, 1], [0, 0, 0, 1, 1, 2], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",72,0,39
1768,"[1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1]",True,1,[True],[True],[2],[[11]],"[[0, 0, 1, 1, 3, 4]]",0,11,0
1769,"[1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0]",False,2,"[True, True]","[True, True]","[1, 0]","[[8, 2], [2, -1]]","[[0, 0, 2, 0, 3, 3], [1, 0, 0, 0, 0, 0]]",7,-12,7
